locator_domain,location_name,street_address,city,state,zip,country_code,store_number,phone,location_type,latitude,longitude,hours_of_operation,raw_address
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Carrefour de la Seigneurie (Blainville),<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4509518800,<MISSING>,45.6674134,-73.868391,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","9 boulevard de la Seigneurie Est  Blainville,  QC J7C 4G6"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Carrefour du Nord,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4505044977,<MISSING>,45.7940071,-74.0178793,"Sunday: 11:00, 17:00, Monday: 11:00, 18:00, Tuesday: 11:00, 18:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 17:00","900 boulevard Grignon  Saint-Jerome,  QC J7Y 3S7"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Carrefour du Versant Est (Gatineau),<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,8198936888,<MISSING>,45.5030485,-75.6759614,"Sunday: 11:00, 19:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","710 Montee Paiement  Gatineau,  QC J8R 4A3"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Carrefour Industrielle Alliance,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,5149008166,<MISSING>,45.50111,-73.5722427,"Sunday: 11:00, 17:00, Monday: 11:00, 18:00, Tuesday: 11:00, 18:00, Wednesday: 11:00, 18:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 17:00","977 rue Sainte-Catherine Ouest  Montreal,  QC H3B 4W3"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Carrefour Saint-Hubert,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4506783122,<MISSING>,45.4958044,-73.4094409,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 22:00, Friday: 11:00, 22:00, Saturday: 11:00, 22:00","5962 boulevard Cousineau  Saint-Hubert,  QC J3Y 7R9"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Cataraqui Centre,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,6133896662,<MISSING>,44.2563363,-76.572171,"Sunday: Closed, Monday: 11:00, 20:00, Tuesday: 11:00, 20:00, Wednesday: 11:00, 20:00, Thursday: 11:00, 20:00, Friday: 11:00, 14:00, Saturday: Closed","945 Gardiners Road  Kingston,  ON K7M 7H4"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Centennial Place West Tower,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4032881154,<MISSING>,51.050861,-114.0720599,"Sunday: Closed, Monday: 10:00, 17:00, Tuesday: 10:00, 17:00, Wednesday: 10:00, 17:00, Thursday: 10:00, 17:00, Friday: 10:00, 17:00, Saturday: Closed","520 3rd Avenue S.W.  Calgary,  AB T2P 4L4"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Central City,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,6045811816,<MISSING>,49.1865388,-122.8483444,"Sunday: 11:00, 18:00, Monday: 11:00, 18:00, Tuesday: 11:00, 18:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 18:00","10153 King George Boulevard  Surrey,  BC V3T 2W1"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Centre des Sciences de Montreal,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,5149875198,<MISSING>,45.5052122,-73.5502408,"Sunday: 11:00, 19:00, Monday: 11:00, 14:00, Tuesday: 11:00, 14:00, Wednesday: 11:00, 14:00, Thursday: 11:00, 14:00, Friday: 11:00, 19:00, Saturday: 11:00, 19:00","2 rue de la commune ouest  Montreal,  QC H2Y 4B2"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Centre Eaton de Montreal,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,5148458688,<MISSING>,45.5023703,-73.5715387,"Sunday: 11:00, 17:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 18:00","705 rue Sainte-Catherine Ouest  Montreal,  QC H3B 4G5"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Centre Lachenaie,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4506577557,<MISSING>,45.7279317,-73.508909,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","1153 Montee Des Pionners  Lachenaie,  QC J6V 0E1"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Centre Laval,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4506818940,<MISSING>,45.5617576,-73.732182,"Sunday: 11:00, 17:00, Monday: 11:00, 16:00, Tuesday: 11:00, 16:00, Wednesday: 11:00, 16:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 17:00","1600 boulevard le Corbusier  Laval,  QC H7S 1Y9"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Centre Les Rivieres,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,8193747636,<MISSING>,46.3562107,-72.5891327,"Sunday: 11:00, 17:00, Monday: 11:00, 17:00, Tuesday: 11:00, 17:00, Wednesday: 11:00, 17:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 17:00","4225 boulevard des Forges  Trois-Rivieres,  QC G8Y 1W1"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Centrepoint Mall,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4162234888,<MISSING>,43.7955012,-79.4225197,"Sunday: 12:00, 18:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 18:00","6464 Yonge Street  Willowdale,  ON M2M 3X4"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,CF Carrefour Laval,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4506828862,<MISSING>,45.5702063,-73.7519628,"Sunday: 11:00, 17:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 17:00","3035 boulevard le Carrefour  Laval,  QC H7T 1C7"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,CF Chinook Centre,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4034573888,<MISSING>,50.9951926,-114.0742866,"Sunday: 11:00, 19:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","6455 Macleod Trail S.W.  Calgary,  AB T2H 0K8"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,CF Fairview Mall (North York),<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,6473523233,<MISSING>,43.7779901,-79.3440914,"Sunday: 11:00, 19:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","1800 Sheppard Avenue E F008  Toronto,  ON M2J 5A7"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,CF Fairview Park Mall,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,5198948828,<MISSING>,43.4243864,-80.4385539,"Sunday: 11:00, 17:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 18:00","2960 Kingsway Drive #F010  Kitchener,  ON N2C 1X1"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,CF Fairview Pointe Claire,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,5144263773,<MISSING>,45.4637411,-73.8311678,"Sunday: 10:30, 17:00, Monday: 10:30, 21:00, Tuesday: 10:30, 21:00, Wednesday: 10:30, 21:00, Thursday: 10:30, 21:00, Friday: 10:30, 21:00, Saturday: 10:30, 21:00","6815 autoroute Trans-Canadienne  Pointe-Claire,  QC H9R 5J1"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,CF Galeries D&#39;Anjou,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,5143553667,<MISSING>,45.6006624,-73.5644021,"Sunday: 11:00, 17:00, Monday: 10:00, 21:00, Tuesday: 10:00, 21:00, Wednesday: 10:00, 21:00, Thursday: 10:00, 21:00, Friday: 10:30, 21:00, Saturday: 10:00, 17:00","7999 boulevard des Galeries  Montreal,  QC H1M 1W9"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,CF Lime Ridge Mall,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,9055751513,<MISSING>,43.2177265,-79.861375,"Sunday: 11:00, 17:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 18:00","999 Upper Wentworth Street  Hamilton,  ON L9A 4X5"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,CF Market Mall,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4032659553,<MISSING>,51.084709,-114.154918,"Sunday: 11:00, 18:00, Monday: 09:30, 21:00, Tuesday: 09:30, 21:00, Wednesday: 09:30, 21:00, Thursday: 09:30, 21:00, Friday: 09:30, 21:00, Saturday: 09:30, 20:00","3625 Shaganappi Trail N.W.  Calgary,  AB T3A 0E2"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,CF Markville Shopping Centre,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,9053058806,<MISSING>,43.8682046,-79.2883119,"Sunday: 11:00, 18:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","5000 Highway 7 East #FC0209  Markham,  ON L3R 4M9"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,CF Pacific Centre,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,6046828038,<MISSING>,49.2843731,-123.1164403,"Sunday: 11:00, 18:00, Monday: 10:00, 19:00, Tuesday: 10:00, 19:00, Wednesday: 10:00, 21:00, Thursday: 10:00, 21:00, Friday: 10:00, 21:00, Saturday: 10:00, 19:00","701 West Georgia Street  Vancouver,  BC V7Y 1G5"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,CF Polo Park,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,2044153708,<MISSING>,49.8824211,-97.198585,"Sunday: 11:00, 18:00, Monday: 10:00, 21:00, Tuesday: 10:00, 21:00, Wednesday: 10:00, 21:00, Thursday: 10:00, 21:00, Friday: 10:00, 21:00, Saturday: 9:30, 18:00","1485 Portage Avenue #FC11  Winnipeg,  MB R3G 0W4"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,CF Promenades St-Bruno,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4504613482,<MISSING>,45.5052198,-73.3766652,"Sunday: 11:00, 17:00, Monday: 11:00, 18:00, Tuesday: 11:00, 18:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 17:00","1 boulevard des Promenades  Saint-Bruno-de-Montarville,  QC J3V 5J5"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,CF Richmond Centre,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,6042708323,<MISSING>,49.16679,-123.1383853,"Sunday: 11:00, 18:00, Monday: 11:00, 18:00, Tuesday: 9:30, 19:00, Wednesday: 9:30, 21:00, Thursday: 9:30, 21:00, Friday: 9:30, 21:00, Saturday: 9:30, 19:00","6551 Number 3 Road #FC1548A  Richmond,  BC V6Y 2B6"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,CF Rideau Centre,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,6134221400,<MISSING>,45.4260575,-75.6907998,"Sunday: 11:00, 17:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:30, Saturday: 11:00, 18:00","50 Rideau Street  Ottawa,  ON K1N 9J7"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,CF Sherway Gardens Mall,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4166204888,<MISSING>,43.6116933,-79.557183,"Sunday: 11:00, 17:00, Monday: 10:00, 21:00, Tuesday: 10:00, 21:00, Wednesday: 10:00, 21:00, Thursday: 10:00, 21:00, Friday: 10:00, 21:00, Saturday: 11:00, 19:00","25 The West Mall #2126  Etobicoke,  ON M9C 1B8"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,CF Toronto Eaton Centre,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4165996668,<MISSING>,43.6548655,-79.3807161,"Sunday: 11:00, 17:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 18:00","218 Yonge Street 1st Level #2  Toronto,  ON M5B 2H6"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Chambly,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4506583888,<MISSING>,45.4556782,-73.3018057,"Sunday: 11:00, 22:00, Monday: 11:00, 22:00, Tuesday: 11:00, 22:00, Wednesday: 11:00, 22:00, Thursday: 11:00, 22:00, Friday: 11:00, 22:00, Saturday: 11:00, 22:00","815 boulevard de Perigny  Chambly,  QC J3L 1W5"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Chambly Road,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4506702576,<MISSING>,45.5353366,-73.4967306,"Sunday: 11:00, 20:00, Monday: 11:00, 20:00, Tuesday: 11:00, 20:00, Wednesday: 11:00, 20:00, Thursday: 11:00, 20:00, Friday: 11:00, 20:00, Saturday: 11:00, 20:00","850 Chambly Road  Longueuil,  QC J4H 3M3"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Chandler Fashion Center ID,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4808456377,<MISSING>,33.3014708,-111.8984985,"Sunday: 11:00, 18:00, Monday: 10:00, 21:00, Tuesday: 10:00, 21:00, Wednesday: 10:00, 21:00, Thursday: 10:00, 21:00, Friday: 10:00, 21:00, Saturday: 10:00, 21:00","3111&#44; W. Chandler Blvd&#44; Unit #FF224  Chandler,  AZ 85226"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Chandler Fashion Center ID,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4808456377,<MISSING>,56.130366,-106.346771,"Sunday: 11:00, 18:00, Monday: 10:00, 21:00, Tuesday: 10:00, 21:00, Wednesday: 10:00, 21:00, Thursday: 10:00, 21:00, Friday: 10:00, 21:00, Saturday: 10:00, 21:00","3111&#44; W. Chandler Blvd&#44; Unit #FF224  Chandler,  AZ 85226"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Chandler Fashion Center&#44; AZ,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4808456377,<MISSING>,33.3014704,-111.8984059,"Sunday: 11:00, 18:00, Monday: 10:00, 21:00, Tuesday: 10:00, 21:00, Wednesday: 10:00, 21:00, Thursday: 10:00, 21:00, Friday: 10:00, 21:00, Saturday: 10:00, 21:00","3111 W. Chandler Blvd Unit #FF224  Chandler,  AZ 85226"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Chateauguay,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4508443472,<MISSING>,45.358455,-73.7195338,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","280-A boulevard d&#39;Anjou  Chäteauguay,  QC J6J 1C6"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Chemin du Tremblay,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4506475703,<MISSING>,45.5377528,-73.4631811,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","1215 chemin du Tremblay  Longueuil,  QC J4N 1R4"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Circle &amp; 8th,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,3069552756,<MISSING>,52.114284,-106.5945129,"Sunday: 11:00, 17:00, Monday: 11:00, 18:00, Tuesday: 11:00, 18:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 18:00","3510 8th Street East  Saskatoon,  SK S7H 0W6"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Clarica Centre,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4162342078,<MISSING>,43.6455182,-79.5222505,"Sunday: Closed, Monday: 10:00, 19:00, Tuesday: 10:00, 19:00, Wednesday: 10:00, 19:00, Thursday: 10:00, 19:00, Friday: 10:00, 19:00, Saturday: Closed","3300 Bloor Street West Centre Tower  Etobicoke,  ON M8X 2X3"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Cloverdale Mall,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4162392288,<MISSING>,43.6318273,-79.5547902,"Sunday: 11:00, 17:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 18:00","250 The East Mall Unit 162  Etobicoke,  ON M9B 3Y8"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Coeur d&#39;Alène ID,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,5092800667,<MISSING>,47.7036826,-116.8074841,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","2824 North Ramsey Road&#44; Suite 101  Coeur d&amp;#39;Alène,  ID 83815"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Complexe Brault,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4504666555,<MISSING>,45.497692,-73.4843808,"Sunday: 11:00, 21:00, Monday: 11:00, 21:30, Tuesday: 11:00, 21:30, Wednesday: 11:00, 21:30, Thursday: 11:00, 22:00, Friday: 11:00, 22:00, Saturday: 11:00, 21:00","3135 boulevard Taschereau  Longueuil,  QC J4V 2H2"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Complexe Dejardins,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,5148751436,<MISSING>,45.508056,-73.563886,"Sunday: 11:00, 17:00, Monday: 11:00, 18:00, Tuesday: 11:00, 18:00, Wednesday: 11:00, 18:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 17:00","5 Complexe Desjardins  Montreal,  QC H5B 1B8"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Coquitlam Centre,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,7782858223,<MISSING>,49.27745,-122.802288,"Sunday: 11:00, 18:00, Monday: 11:00, 18:00, Tuesday: 11:00, 18:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 18:00","2929 Barnet Highway  Coquitlam,  BC V3B 5R5"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Cornwall,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,6139336888,<MISSING>,45.028264,-74.7540165,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","1232 Brookdale avenue  Cornwall,  ON K6J 4P8"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Cornwall Centre,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,3067571398,<MISSING>,50.4509682,-104.6113994,"Sunday: 12:00, 17:00, Monday: 11:00, 18:00, Tuesday: 11:00, 18:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 18:00","2102 11th Avenue  Regina,  SK S4P 0J5"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Cote-des-Neiges,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,5144196985,<MISSING>,45.4979801,-73.6268236,"Sunday: 11:00, 22:00, Monday: 10:00, 22:00, Tuesday: 11:00, 22:00, Wednesday: 11:00, 22:00, Thursday: 11:00, 22:00, Friday: 11:00, 22:00, Saturday: 11:00, 22:00","5660 chemin Cote-des-Neiges  Montreal,  QC H3T 1Z2"
