locator_domain,location_name,street_address,city,state,zip,country_code,store_number,phone,location_type,niacs_code,latitude,longitude,external_lat_long,hours_of_operation
https://www.shopnsavefood.com/,Little General - Mannington SNS,2988 White Hall Blvd,Fairmont,WV,26554,US,263,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,39.49411,-80.22128,,
https://www.shopnsavefood.com/,Little General - South Fairmont SNS,7530 Huskey Hwy Rt. 250,North Farmington,WV,26571,US,266,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,39.50665,-80.25258,,
https://www.shopnsavefood.com/,Little General - South Fairmont SNS,6 East Gate Plaza Rt. 7,Morgantown,WV,26505,US,267,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,39.59532,-79.92287,,
https://www.shopnsavefood.com/,Little General - South Fairmont SNS,1314 Grafton Rd,Morgantown,WV,26508,US,268,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,39.59532,-79.92287,,
https://www.shopnsavefood.com/,"Mars, Seven Fields",675 Castle Creek Drive,Mars,PA,16046,US,181,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.6849606,-80.0662502,,
https://www.shopnsavefood.com/,"Mars, Seven Fields",19090 Perry Highway,Mars,PA,16046,US,182,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.67387,-80.0974133,,
https://www.shopnsavefood.com/,Masontown,R.D. #1 Box 30,Masontown,PA,15461,US,183,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,39.94577,-79.68183,,
https://www.shopnsavefood.com/,McCandless,9100 Perry Highway,Pittsburgh,PA,15237,US,210,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.5723509,-80.0365907,,
https://www.shopnsavefood.com/,McKees Rocks,351 Stanhope Street,Pittsburgh,PA,15204,US,184,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.4633641,-80.0562387,,
https://www.shopnsavefood.com/,McKeesport,2105 Walnut Street,McKeesport,PA,15132,US,185,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.40726,-80.04802,,
https://www.shopnsavefood.com/,McKeesport,600 Lysle Boulevard,McKeesport,PA,15132,US,186,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.40726,-80.04802,,
https://www.shopnsavefood.com/,McMurray,120 East McMurray Road,McMurray,PA,15317,US,187,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.2725393,-80.1257361,,
https://www.shopnsavefood.com/,Millvale,1329 Babcock Blvd,Millvale,PA,15209,US,188,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.4957371,-79.9768987,,
https://www.shopnsavefood.com/,Millvale,300 Grant Avenue,Millvale,PA,15209,US,189,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.4795703,-79.9721353,,
https://www.shopnsavefood.com/,Monroeville,1855 Haymaker Road,Monroeville,PA,15146,US,190,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.54811,-80.23688,,
https://www.shopnsavefood.com/,Monroeville,2700 Mosside Blvd,Monroeville,PA,15147,US,343,0,"{""gas_station"":""true"",""active"":""false"",""pump_perk"":""false""}",,40.4342471,-79.7535382,,
https://www.shopnsavefood.com/,Moorefield Express,Route 220 N MainSt,Moorefield,WV,26836,US,66,1439,"{""gas_station"":""304-538-6396"",""active"":""304-538-2955"",""pump_perk"":""39.072595""}",,Mon-Sat 8:00am-9:00pm,Sun 9:00am-8:00pm,,
https://www.shopnsavefood.com/,Mount Pleasant,210 North Diamond Street ,Mt. Pleasant,PA,15666,US,68,1147,"{""gas_station"":""724-547-4098"",""active"":""40.151456"",""pump_perk"":""-79.538162""}",,Mon-Sun 7:00am-10:00pm,724-547-3581,,
https://www.shopnsavefood.com/,Mt Washington,125 Virginia Ave,Pittsburgh,PA,15211,US,90,1076,"{""gas_station"":""412-431-1566"",""active"":""412-381-1430"",""pump_perk"":""40.429554""}",,Mon - Sat 7:00am -9:00pm,Sun - 8:00am - 9:00pm,,
https://www.shopnsavefood.com/,Mt. Lebanon,1630 Cochran Road,Pittsburgh,PA,15220,US,191,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.3904987,-80.0587845,,
https://www.shopnsavefood.com/,Mt. Lebanon,339 Cochran Road,Mount Lebanon,PA,15228,US,192,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.3826624,-80.0525753,,
https://www.shopnsavefood.com/,Mt. Lebanon,1710 Washington Road,Pittsburgh,PA,15241,US,244,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.348262,-80.0517043,,
https://www.shopnsavefood.com/,Mt. Oliver,1643 Arlington (At 18th St),Pittsburgh,PA,15210,US,193,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.417915,-79.9850892,,
https://www.shopnsavefood.com/,Mt. Oliver,427 Brownsville Road,Mount Oliver,PA,15210,US,194,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.4122307,-79.9873363,,
https://www.shopnsavefood.com/,Mt. Pleasant,819 W. Main Street,Mt. Pleasant,PA,15666,US,195,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.20221,-79.60998,,
https://www.shopnsavefood.com/,Mt. Washington,304 Virginia Ave.,Pittsburgh,PA,15211,US,196,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.4313433,-80.0107503,,
https://www.shopnsavefood.com/,Munhall,5204 Interboro Avenue,Pittsburgh,PA,15207,US,197,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.3702181,-79.9131837,,
https://www.shopnsavefood.com/,Murrysville,<Website>,<Website>,4536 William Penn Highway,Murrysville,US,69,1271,"{""gas_station"":""Mon-Sat 7 AM - 11 PM"",""active"":""Sun 7 AM - 9 PM"",""pump_perk"":""724-733-0556""}",,PA,15668,,
https://www.shopnsavefood.com/,Murrysville,3980 Wm Penn Highway,Murrysville,PA,15668,US,198,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.42329,-79.66328,,
https://www.shopnsavefood.com/,N. Belle Vernon,15 Fayette St. at I-70,North Belle Vernon,PA,15012,US,199,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.07026,-79.60342,,
https://www.shopnsavefood.com/,N. Martinsburg Exxon,823 Warm Springs Rd.,Martinsburg,WV,25401,US,323,0,"{""gas_station"":""true"",""active"":""false"",""pump_perk"":""false""}",,39.490707,-77.958022,,
https://www.shopnsavefood.com/,N. Versailles Twp,903 Lincoln Hwy,North Versailles,PA,15137,US,200,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.3787891,-79.8068157,,
https://www.shopnsavefood.com/,Naples,136 South Main Street,Naples,NY,14512,US,71,1121,"{""gas_station"":""-77.402716"",""active"":""false"",""pump_perk"":""true""}",,Mon-Sun 7am-10pm,42.613844,,
https://www.shopnsavefood.com/,New Castle,1717 Wilmington Road,New Castle,PA,16105,US,201,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,41.02405,-80.34544,,
https://www.shopnsavefood.com/,New Castle,719 E. Washington Road,New Castle,PA,16101,US,202,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.96451,-80.30073,,
https://www.shopnsavefood.com/,New Kensington,336 City Central Plaza,New Kensington,PA,15068,US,73,1214,"{""gas_station"":""724-339-7283"",""active"":""40.564371"",""pump_perk"":""-79.765908""}",,Mon-Sat 8:00am-9:00pm,Sun 8:00am-8:00pm,,
https://www.shopnsavefood.com/,New Kensington,2033 Freeport Rd. & Murray Ave.,New Kensington,PA,15068,US,203,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.47882,-79.5815,,
https://www.shopnsavefood.com/,New Kensington,298 Freeport Street,New Kensington,PA,15068,US,204,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.47882,-79.5815,,
https://www.shopnsavefood.com/,New Kensington,Rt. 366 & Caldwell,New Kensington,PA,15068,US,205,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.47882,-79.5815,,
https://www.shopnsavefood.com/,New Salem,6718 National Pke (RT 40),New Salem,PA,15468,US,206,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,39.94183,-79.84103,,
https://www.shopnsavefood.com/,New Stanton,106 N. Center Street,New Stanton,PA,15672,US,207,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.24375,-79.65843,,
https://www.shopnsavefood.com/,Newton Falls,37 Ridge Road,Newton Falls,OH,44444,US,74,2125,"{""gas_station"":""330-872-9907"",""active"":""41.190399"",""pump_perk"":""-80.978855""}",,Mon-Sun 8:00am-9:00pm,330-872-0134,,
https://www.shopnsavefood.com/,Noblestown,2103 Noblestown Road ,Pittsburgh,PA,15205,US,91,2412,"{""gas_station"":""412-919-0688"",""active"":""40.4306668"",""pump_perk"":""-80.05415""}",,Mon-Sun 6:00am-10:00pm,412-921-0117,,
https://www.shopnsavefood.com/,North Apollo,1826 River Road,North Apollo,PA,15673,US,208,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.5970811,-79.5593597,,
https://www.shopnsavefood.com/,North Huntington,9299 Route 30,North Huntington,PA,15642,US,211,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.3223158,-79.6950426,,
https://www.shopnsavefood.com/,North Side,310 Cedar Avenue,Pittsburgh,PA,15212,US,220,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.451364,-80.0005781,,
https://www.shopnsavefood.com/,Norwin Town Square,12120 US Route 30,North Huntingdon,PA,15642,US,353,1149,"{""gas_station"":""724-515-7941"",""active"":""40.3316059"",""pump_perk"":""-79.7439798""}",,Sun - Sat 7 AM - 10 PM,724-515-2148,,
https://www.shopnsavefood.com/,Nunda,9045 Route 408,Nunda,NY,14517,US,77,1124,"{""gas_station"":""-77.940209"",""active"":""false"",""pump_perk"":""true""}",,Mon-Sun 7am-9pm,42.58843,,
https://www.shopnsavefood.com/,Oakland Express,406 Weber Road,Oaklane ,MD,21550,US,278,1082,"{""gas_station"":""301-334-4411"",""active"":""39.401942"",""pump_perk"":""-79.391225""}",,Mon-Thur 8am-930pm,Sat 8am-10pm Sun 9am-9pm,,
https://www.shopnsavefood.com/,Olympia,4313 Walnut Street Store Front #4,McKeesport,PA,15132,US,63,1030,"{""gas_station"":""412-751-4257"",""active"":""40.321469"",""pump_perk"":""-79.835544""}",,Sun-Sat 7:00am-10:00pm,412-751-6789,,
https://www.shopnsavefood.com/,"Overbrook, Pittsburgh",601 McNeilly Rd.,Pittsburgh,PA,15226,US,213,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.40014,-80.01607,,
https://www.shopnsavefood.com/,Palmyra Express,611 E. Main St. Rt. 31,Palmyra,NY,14522,US,79,1097,"{""gas_station"":""43.062711"",""active"":""-77.220669"",""pump_perk"":""false""}",,Mon-Sun 7am-9pm,315-597-9509,,
https://www.shopnsavefood.com/,Parsons Express,302 D&W Lane,Parsons,WV,26287,US,80,1538,"{""gas_station"":""304-478-4945"",""active"":""39.097445"",""pump_perk"":""-79.680963""}",,Mon-Sun 8:00am-10:00pm,304-478-4803,,
https://www.shopnsavefood.com/,Penn Hills,2820 Universal Road ,Pittsburgh,PA,15235,US,92,1540,"{""gas_station"":""412-798-0984"",""active"":""40.478333"",""pump_perk"":""-79.784686""}",,Mon-Sun 6:00am-12:00am,412-798-9680,,
https://www.shopnsavefood.com/,Penn Hills,600 Rodi Road,Pittsburgh,PA,15235,US,214,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.4493014,-79.8273842,,
https://www.shopnsavefood.com/,Penn Hills,6500 Saltsburg Road,Penn Hills Township,PA,15235,US,215,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.3986,-80.00085,,
https://www.shopnsavefood.com/,"Penn Hills, Eastmont",3899 Old William Penn Highway,Pittsburgh,PA,15235,US,216,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.4441851,-79.8135287,,
https://www.shopnsavefood.com/,Petersburg Express,442 Virginia Avenue,Petersburg,WV,26847,US,81,1068,"{""gas_station"":""38.993939"",""active"":""-79.111991"",""pump_perk"":""false""}",,Mon-Sun 7am-10pm,304-257-2988,,
https://www.shopnsavefood.com/,Philippi Express,1 Swamp Lane,Philippi,WV,26416,US,82,1112,"{""gas_station"":""304-457-1891"",""active"":""39.144873"",""pump_perk"":""-80.03583""}",,Mon-Sun 7:00am-9:00pm,304-457-1890,,
https://www.shopnsavefood.com/,Pines Plaza,www.mihelicshopnsaves.com/,1130 Perry Highway ,Pittsburgh,PA,US,93,1325,"{""gas_station"":""Sun 7:00am-9:00pm"",""active"":""412-367-5115"",""pump_perk"":""412-348-0100""}",,15237,Mon-Sat 7:00am-10:00pm,,
https://www.shopnsavefood.com/,Pitcairn,Broadway & Center Street,Pitcairn,PA,15140,US,217,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.401518,-79.7765612,,
https://www.shopnsavefood.com/,Pittsburgh Street,<Website>,<Website>,730 East Pittsburgh Street ,Greensburg,US,52,1060,"{""gas_station"":""Mon-Sat 7:00-11:00"",""active"":""Sun 7:00-9:00"",""pump_perk"":""724-834-4470""}",,PA,15601,,
https://www.shopnsavefood.com/,"Pittsburgh, Hill District",2350 Centre Avenue,Pittsburgh,PA,15219,US,224,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.37535,-80.01707,,
https://www.shopnsavefood.com/,"Pittsburgh, Oakland",195 North Craig Street,Pittsburgh,PA,15213,US,221,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.449451,-79.9509173,,
https://www.shopnsavefood.com/,"Pittsburgh, Oakland",301 Craft Avenue,Pittsburgh,PA,15213,US,222,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.4356181,-79.9608687,,
https://www.shopnsavefood.com/,"Pittsburgh, Southside",2401 East Carson St.,Pittsburgh,PA,15203,US,218,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.4285057,-79.9708035,,
https://www.shopnsavefood.com/,Pleasant Hills,104 Clairton Boulevard,Pleasant Hills,PA,15236,US,225,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.3387026,-79.9598431,,
https://www.shopnsavefood.com/,Pleasant Hills,575 Old Clairton Rd,Pleasant Hills,PA,15236,US,228,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.3259741,-79.9561947,,
https://www.shopnsavefood.com/,Pleasant Hills,649 Old Clairton Rd,Pleasant Hills,PA,15236,US,322,1135,"{""gas_station"":""412-655-1756"",""active"":""40.3242622"",""pump_perk"":""-79.9590808""}",,Mon-Sun 7:00am - 10:00pm,412-655-1755,,
https://www.shopnsavefood.com/,Plum - Penn Hills,255 Unity Center Road,Pittsburgh,PA,15239,US,237,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.4899975,-79.7805172,,
https://www.shopnsavefood.com/,Port Allegany,50 West Mill Street,Port Allegany,PA,16743,US,98,1099,"{""gas_station"":""-78.282373"",""active"":""false"",""pump_perk"":""true""}",,814-642-2034,41.809852,,
https://www.shopnsavefood.com/,Punxsutawney SNS,22727 Rt. 119,Punxsutawney,PA,15767,US,276,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.94453,-78.97984,,
https://www.shopnsavefood.com/,Punxsy SHOP 'n Save,201 North Hampton Ave,Punxsutawney,PA,15767,US,284,1544,"{""gas_station"":""814-938-5960"",""active"":""40.945635"",""pump_perk"":""-78.967519""}",,24 hrs,814-938-2820,,
https://www.shopnsavefood.com/,Reedsville Express,PO Box 680 ,Reedsville,WV,26547,US,99,1420,"{""gas_station"":""304-864-5150"",""active"":""304-864-6034"",""pump_perk"":""39.512947""}",,Mon-Sat 7am-830pm,Mon-Sat 7am-830pm,,
https://www.shopnsavefood.com/,Ridge Road,37 Ridge Road,Newton Falls,OH,44444,US,297,0,"{""gas_station"":""true"",""active"":""false"",""pump_perk"":""false""}",,41.1901527,-80.9811211,,
https://www.shopnsavefood.com/,Rochester,854 Ohio River Blvd.,Rochester,PA,15074,US,229,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.68647,-80.32653,,
https://www.shopnsavefood.com/,Rochester Road,www.mihelicshopnsaves.com,184 Rochester Rd ,Pittsburgh,PA,US,94,1118,"{""gas_station"":""Sun 7am-9pm"",""active"":""412-931-0743"",""pump_perk"":""412-931-2541""}",,15229,Mon-Sat 7:00am-10:00pm,,
https://www.shopnsavefood.com/,Ross Township,3278 Babcock Blvd.,Pittsburgh,PA,15237,US,209,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.5303765,-80.0177849,,
https://www.shopnsavefood.com/,Ross's Fifth Ave,815 Fifth Avenue,McKeesport,PA,15132,US,64,1038,"{""gas_station"":""412-672-5972"",""active"":""40.354099"",""pump_perk"":""-79.856443""}",,Mon-Sun 7:00am-9:00pm,412-672-7820,,
https://www.shopnsavefood.com/,Rostraver,600 Willowbrook Plaza,Belle Vernon,PA,15012,US,29,1053,"{""gas_station"":""724-379-9000"",""active"":""724-379-0133"",""pump_perk"":""40.184775""}",,Mon-Sat 6:00am-11:00pm,Sun 7:00am-10:00pm,,
https://www.shopnsavefood.com/,Rostraver,3405 Street Route 51 (Intersection of I-70 & 51),Rostraver,PA,15012,US,230,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.1580775,-79.7775583,,
https://www.shopnsavefood.com/,Route 66,<Website>,<Website>,990 North Main Street ,Greensburg,US,53,1270,"{""gas_station"":""Mon-Sat 7:00am-11:00pm"",""active"":""Sun 8:00am-11:00pm"",""pump_perk"":""724-834-5714""}",,PA,15601,,
https://www.shopnsavefood.com/,Route 8,www.mihelicshopnsaves.com,"RD #3, 5375 William Flynn Highway ",Gibsonia,PA,US,48,2405,"{""gas_station"":""724-443-8420"",""active"":""724-443-5990"",""pump_perk"":""724-443-1861""}",,15044,Mon-Sun 6:00am-10:00pm,,
https://www.shopnsavefood.com/,Russellton,Box 67 Deer Lakes Plaza ,Russellton,PA,15076,US,101,1560,"{""gas_station"":""724-265-2858"",""active"":""724-265-2849"",""pump_perk"":""40.613952""}",,Mon-Sat 8:00am-10:00pm,Sun 8:00am-7:00pm,,
https://www.shopnsavefood.com/,Saltsburg,543 Salt Street ,Saltsburg,PA,15681,US,102,1566,"{""gas_station"":""724-639-3637"",""active"":""724-639-3200"",""pump_perk"":""40.486192""}",,Mon-Sat 7:00am-11:00pm,Sun 9:00am-7:00pm,,
https://www.shopnsavefood.com/,Saltsburg,2687 Rt. 286 (2937),Saltsburg,PA,15681,US,232,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.54287,-79.3978,,
https://www.shopnsavefood.com/,Scottdale,800 Water Street,Scottsdale,PA,15683,US,233,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.1093501,-79.5847636,,
https://www.shopnsavefood.com/,Shaler,www.edandmarks.com/,1620 Babcock Blvd.,Pittsburgh,PA,US,95,1581,"{""gas_station"":""Sun 7:00am-7:00pm"",""active"":""412-821-1400"",""pump_perk"":""412-821-1840""}",,15209,Mon-Sat 7:00am-9:00pm,,
https://www.shopnsavefood.com/,Sharpsburg Pike AC&T,1449 South Potomac Rd.,Hagerstown,MD,21740,US,329,0,"{""gas_station"":""true"",""active"":""false"",""pump_perk"":""false""}",,39.609499,-77.729859,,
https://www.shopnsavefood.com/,Shinglehouse,"115 North Mill St., PO Box 119",Shinglehouse,PA,16748,US,103,1105,"{""gas_station"":""-78.190212"",""active"":""false"",""pump_perk"":""true""}",,814-697-7145,41.963607,,
https://www.shopnsavefood.com/,Smithfield,25 Main Street,Smithfield,PA,15478,US,234,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,39.8042271,-79.8050047,,
https://www.shopnsavefood.com/,Smithsburg Exxon,22507 Jefferson Blvd,Smithsburg,MD,21783,US,333,0,"{""gas_station"":""true"",""active"":""false"",""pump_perk"":""false""}",,39.642323,-77.585341,,
https://www.shopnsavefood.com/,SNS Express - Devine's SHOP 'n SAVE Express,368 N. Main St.,Hubbard,Oh,44425,US,124,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,41.160968,-80.569429,,
https://www.shopnsavefood.com/,SNS Express - Glenshaw,917 Butler Street,Pittsburgh,PA,15223,US,120,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.511424,-79.949159,,
https://www.shopnsavefood.com/,SNS Express - Rochester Road,184 Rochester Rd,Pittsburgh,PA,15229,US,123,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.43443,-80.02481,,
https://www.shopnsavefood.com/,SNS Express - Wilkins Township,3335 William Penn Highway,Pittsburgh,PA,15235,US,122,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.432257,-79.8162104,,
https://www.shopnsavefood.com/,South Fairmont SNS Fuel Center,1208 Fairmont Ave,Fairmont,WV,26554,US,285,0,"{""gas_station"":""true"",""active"":""false"",""pump_perk"":""false""}",,39.468470,-80.155097,,
https://www.shopnsavefood.com/,South Fairmont SNS In & Out,1501 Locust St.,Fairmont,WV,26554,US,269,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,39.49411,-80.22128,,
https://www.shopnsavefood.com/,South Park,5660 Brownsville Rd.,South Park,PA,15236,US,236,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.330742,-79.9876707,,
https://www.shopnsavefood.com/,Sunoco,3850 Washington Ave,Finleyville,PA,15332,US,350,0,"{""gas_station"":""true"",""active"":""false"",""pump_perk"":""false""}",,40.25327,-80.0016854,,
https://www.shopnsavefood.com/,Terra Alta,"PO Box 107, Rt 7 W",Terra Alta,WV,26764,US,105,1070,"{""gas_station"":""304-789-5881"",""active"":""39.44481"",""pump_perk"":""-79.533892""}",,Mon-Sun 8:00am-9:00pm,304-789-5880,,
https://www.shopnsavefood.com/,Tiltonsville Express,206 Walden Avenue,Tiltonsville,OH,43963,US,106,6197,"{""gas_station"":""40.172791"",""active"":""-80.696683"",""pump_perk"":""false""}",,Mon-Sun 730am-10pm,740-859-0318,,
https://www.shopnsavefood.com/,Uniontown,2013 Morgantown Rd.,Uniontown,PA,15437,US,239,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,39.79741,-79.59676,,
https://www.shopnsavefood.com/,Uniontown,55 Morgantown Street,Uniontown,PA,15401,US,240,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,39.94488,-79.77006,,
https://www.shopnsavefood.com/,Uniontown,55 Connellsville Road,Uniontown,PA,15401,US,241,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,39.94488,-79.77006,,
https://www.shopnsavefood.com/,Uniontown,417 W. Main St. (formerly Bob's),Uniontown,PA,15401,US,242,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,39.94488,-79.77006,,
https://www.shopnsavefood.com/,Upper St. Clair,2520 Washington Road,Bethel Park,PA,15241,US,132,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.33226,-80.08102,,
https://www.shopnsavefood.com/,Upper St. Clair,127 McMurray Road,Pittsburgh,PA,15241,US,243,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.3265301,-80.0655327,,
https://www.shopnsavefood.com/,Vandergrift,600 Hancock Street,Vandergrift,PA,15690,US,245,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.40041,-79.54685,,
https://www.shopnsavefood.com/,Verona,280 Hulton Road,Verona,PA,15147,US,246,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.35146,-80.01157,,
https://www.shopnsavefood.com/,Walnut Hill,www.jamiesonfamilymarkets.com,150 Walnut Hill Road ,Uniontown,PA,US,107,1612,"{""gas_station"":""724-437-2764"",""active"":""724-437-2767"",""pump_perk"":""39.882013""}",,15401,Mon-Sun 7:00am-11:00pm,,
https://www.shopnsavefood.com/,Washington,125 W. Beau St.,Washington,PA,15301,US,108,1620,"{""gas_station"":""724-223-5494"",""active"":""724-223-5499"",""pump_perk"":""40.170758""}",,Mon-Sat 6:00am-11:00pm,Sun 7:00am-11:00pm,,
https://www.shopnsavefood.com/,Washington,1 Park Place Drive,Washington,PA,15301,US,247,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.13539,-80.1467,,
https://www.shopnsavefood.com/,Washington,1550 West Chestnut Street,Washington,PA,15301,US,248,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.13539,-80.1467,,
https://www.shopnsavefood.com/,Washington,195 Murtland Avenue,Washington,PA,15301,US,249,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.13539,-80.1467,,
https://www.shopnsavefood.com/,Washington,501 Jefferson Ave.,Washington,PA,15301,US,346,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.1760732 ,-80.2579146 ,,
https://www.shopnsavefood.com/,Waynesboro Exxon,11055 Buchanan Trail East,Waynesboro,PA,17268,US,334,0,"{""gas_station"":""true"",""active"":""false"",""pump_perk"":""false""}",,39.739116,-77.534717,,
https://www.shopnsavefood.com/,Waynesburg,10 E. Greene Street,Waynesburg,PA,15370,US,250,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,39.87477,-80.08057,,
https://www.shopnsavefood.com/,Weirton,273 Penco Road ,Weirton,WV,26062,US,109,1664,"{""gas_station"":""304-723-1025"",""active"":""304-723-1026"",""pump_perk"":""40.410212""}",,Mon-Sat 7:00am-10:00pm,Sun 7:30am-9:30pm,,
https://www.shopnsavefood.com/,Weirton,1228 Penn Avenue (Convenient Mart),Weirton,VW,26062,US,251,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.50772,-80.56529,,
https://www.shopnsavefood.com/,Weirton,Three Springs Drive,Weirton,VW,26062,US,252,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.50772,-80.56529,,
https://www.shopnsavefood.com/,Wesel Blvd. AC&T,1615 Wesel Blvd.,Hagerstown,MD,21740,US,332,0,"{""gas_station"":""true"",""active"":""false"",""pump_perk"":""false""}",,39.631422,-77.760724,,
https://www.shopnsavefood.com/,West Kittanning,#1 Franklin Village Mall ,West Kittanning,PA,16201,US,110,1657,"{""gas_station"":""724-543-6389"",""active"":""724-543-3330"",""pump_perk"":""40.812478""}",,Mon-Sat 7:00am-10:00pm,Sun 8:00am-7:00pm,,
https://www.shopnsavefood.com/,West Mifflin-Village,1886 Homeville Road,West Mifflin,PA,15122,US,114,1315,"{""gas_station"":""412-466-1112"",""active"":""412- 346-0040"",""pump_perk"":""40.3736775""}",,Mon-Sun 7am-10pm,Sun 8:00am - 8:00pm,,
https://www.shopnsavefood.com/,West Newton,150 Mt. Pleasant Rd.,West Newton,PA,15089,US,253,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.2018,-79.72723,,
