"city","country_code","hours_of_operation","latitude","location_name","location_type","locator_domain","longitude","page_url","phone","state","store_number","street_address","zip"
"Lamesa","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","32.732025","Lamesa","BranchId: 508","https://www.loansbyworld.com/","-101.953468","https://www.loansbyworld.com/locations/lamesa/","8068536663","TX","19179","510 South 1st Street","79331"
"Andrews","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","32.326587","Andrews","BranchId: 469","https://www.loansbyworld.com/","-102.549662","https://www.loansbyworld.com/locations/andrews/","4325232379","TX","19218","801 North Main Street,  Suite C","79714"
"Levelland","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","33.582491","Levelland","BranchId: 1711","https://www.loansbyworld.com/","-102.367196","https://www.loansbyworld.com/locations/levelland/","8068971126","TX","18539","1009 South College Avenue","79336"
"Hobbs","United States","monday: False-False; tuesday: False-False; wednesday: False-False; thursday: False-False; friday: False-False; saturday: False-False; sunday: False-False","32.709884","Hobbs","BranchId: 1208","https://www.loansbyworld.com/","-103.136573","https://www.loansbyworld.com/locations/hobbs/","5753919347","NM","18730","915 North Turner Street","88240"
"Lubbock","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","33.549157","Lubbock South","BranchId: 1749","https://www.loansbyworld.com/","-101.88181","https://www.loansbyworld.com/locations/lubbock-south/","8067840525","TX","18503","3106 50th Street,  Suite 300","79413"
"Lubbock","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","33.563321","Lubbock West","BranchId: 494","https://www.loansbyworld.com/","-101.901761","https://www.loansbyworld.com/locations/lubbock/","8067855600","TX","19192","4136 34th Street","79410"
"Lubbock","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","33.562976","Lubbock","BranchId: 552","https://www.loansbyworld.com/","-101.85072","https://www.loansbyworld.com/locations/lubbock-2/","8067441491","TX","19134","1417 34th Street","79411"
"Lubbock","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","33.568793","Lubbock North","BranchId: 1626","https://www.loansbyworld.com/","-101.855783","https://www.loansbyworld.com/locations/lubbock-north/","806-905-5010","TX","18298","2806 Avenue Q,  Suite B","79411"
"Lovington","United States","monday: False-False; tuesday: False-False; wednesday: False-False; thursday: False-False; friday: False-False; saturday: False-False; sunday: False-False","32.946181","Lovington","BranchId: 1228","https://www.loansbyworld.com/","-103.360824","https://www.loansbyworld.com/locations/lovington/","5753960289","NM","18715","930 West Avenue D","88260"
"Midland","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","32.01888","Midland","BranchId: 551","https://www.loansbyworld.com/","-102.080179","https://www.loansbyworld.com/locations/midland/","4325700291","TX","19137","2207 North Big Spring Street","79705"
"Midland","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","31.991693","Midland","BranchId: 588","https://www.loansbyworld.com/","-102.117276","https://www.loansbyworld.com/locations/midland-tws/","4325202205","TX","19101","3308 West Illinois Avenue","79703"
"Midland","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","31.989073","Midland South","BranchId: 1717","https://www.loansbyworld.com/","-102.067067","https://www.loansbyworld.com/locations/midland-south/","4326873139","TX","18531","610 East Florida Avenue,  Suite B","79701"
"Big Spring","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","32.252972","Big Spring","BranchId: 530","https://www.loansbyworld.com/","-101.476172","https://www.loansbyworld.com/locations/big-spring/","4322634962","TX","19155","121 East 3rd Street","79720"
"Odessa","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","31.879215","Odessa","BranchId: 548","https://www.loansbyworld.com/","-102.371853","https://www.loansbyworld.com/locations/odessa-2/","4323664777","TX","19138","3602 North Dixie Boulevard","79762"
"Odessa","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","31.875017","Odessa ODS","BranchId: 579","https://www.loansbyworld.com/","-102.346013","https://www.loansbyworld.com/locations/odessa-ods/","4323625664","TX","19109","2610 North Grandview Avenue","79761"
"Odessa","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","31.868755","Odessa","BranchId: 505","https://www.loansbyworld.com/","-102.397808","https://www.loansbyworld.com/locations/odessa/","4323321609","TX","19180","2806 North County Road West","79764"
"Snyder","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","32.716962","Snyder","BranchId: 486","https://www.loansbyworld.com/","-100.919589","https://www.loansbyworld.com/locations/snyder/","3255739335","TX","19198","1926 25th Street","79549"
"Plainview","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","34.183748","Plainview","BranchId: 457","https://www.loansbyworld.com/","-101.731219","https://www.loansbyworld.com/locations/plainview/","8062918099","TX","19230","2309 West 5th Street","79072"
"Monahans","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","31.594309","Monahans","BranchId: 449","https://www.loansbyworld.com/","-102.884419","https://www.loansbyworld.com/locations/monahans/","4329439100","TX","19234","801 East 4th Street,  Suite A","79756"
"Pikeville","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","37.527689","Pikeville","BranchId: 1425","https://www.loansbyworld.com/","-82.574731","https://www.loansbyworld.com/locations/pikeville/","6064371431","KY","18678","4553 N. Mayo Trail","41501"
"Prestonsburg","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","37.684369","Prestonsburg","BranchId: 1451","https://www.loansbyworld.com/","-82.780763","https://www.loansbyworld.com/locations/prestonsburg/","6068861484","KY","18657","196 Collins Circle","41653"
"Paintsville","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","37.810431","Paintsville","BranchId: 1476","https://www.loansbyworld.com/","-82.804054","https://www.loansbyworld.com/locations/paintsville/","6067889040","KY","18634","433 N. Mayo Trail","41240"
"Salyersville","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","37.752592","Salyersville","BranchId: 1483","https://www.loansbyworld.com/","-83.068782","https://www.loansbyworld.com/locations/salyersville/","6062594108","KY","18627","120 Amanda Avenue,  Suite 400","41465"
"Whitesburg","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","37.123241","Whitesburg","BranchId: 1474","https://www.loansbyworld.com/","-82.839506","https://www.loansbyworld.com/locations/whitesburg/","6066339600","KY","18636","144 Parkway Plaza Loop","41858"
"Hazard","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","37.29396","Hazard North","BranchId: 1419","https://www.loansbyworld.com/","-83.216596","https://www.loansbyworld.com/locations/hazard-north/","6064391900","KY","18682","110 Corporate Drive,  Suite 100","41701"
"Jackson","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","37.558451","Jackson","BranchId: 1401","https://www.loansbyworld.com/","-83.372988","https://www.loansbyworld.com/locations/jackson-4/","6066662497","KY","18700","726 Kentucky Highway 15 N,  Suite 3","41339"
"Cumberland","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","36.97645","Cumberland","BranchId: 1440","https://www.loansbyworld.com/","-82.987957","https://www.loansbyworld.com/locations/cumberland/","6065894688","KY","18666","35 Black Bear Avenue,  Suite 3","40823"
"West Liberty","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","37.931769","West Liberty","BranchId: 1418","https://www.loansbyworld.com/","-83.306629","https://www.loansbyworld.com/locations/west-liberty/","6064622131","KY","18686","7694 Liberty Road","41472"
"Hyden","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","37.201258","Hyden","BranchId: 1410","https://www.loansbyworld.com/","-83.34346","https://www.loansbyworld.com/locations/hyden/","6069074100","KY","18690","43 Owls Nest Road","41749"
"Grayson","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","38.346999","Grayson","BranchId: 1453","https://www.loansbyworld.com/","-82.943524","https://www.loansbyworld.com/locations/grayson/","6064749566","KY","18654","124 South Carol Malone Blvd.","41143"
"Beattyville","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","37.5714","Beattyville","BranchId: 1427","https://www.loansbyworld.com/","-83.704468","https://www.loansbyworld.com/locations/beattyville/","6064649912","KY","18679","57 Main Street","41311"
"Harlan","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","36.832669","Harlan","BranchId: 1422","https://www.loansbyworld.com/","-83.325038","https://www.loansbyworld.com/locations/harlan/","6065731181","KY","18680","1848 S. US Hwy 421","40831"
"Morehead","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","38.184517","Morehead","BranchId: 1466","https://www.loansbyworld.com/","-83.471707","https://www.loansbyworld.com/locations/morehead/","6067800384","KY","18643","1380 Flemingsburg Road","40351"
"Manchester","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","37.153701","Manchester","BranchId: 1405","https://www.loansbyworld.com/","-83.761864","https://www.loansbyworld.com/locations/manchester-3/","6065986141","KY","18694","360 Manchester Square Shopping Center","40962"
"Kingsport","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","36.552774","Kingsport","BranchId: 817","https://www.loansbyworld.com/","-82.53296","https://www.loansbyworld.com/locations/kingsport/","4233780098","TN","18959","1001 E. Stone Dr.,  Suite F","37660"
"Kingsport","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","36.551734","Kingsport","BranchId: 1818","https://www.loansbyworld.com/","-82.530632","https://www.loansbyworld.com/locations/loans-kingsport-tennessee/","4232518745","TN","18231","1101 E. Stone Drive","37660"
"Bristol","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","36.570935","Bristol","BranchId: 895","https://www.loansbyworld.com/","-82.194034","https://www.loansbyworld.com/locations/bristol-2/","4239890976","TN","18886","1135 Volunteer Parkway,  Suite 2","37620"
"Bristol","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","36.559129","Bristol","BranchId: 838","https://www.loansbyworld.com/","-82.214136","https://www.loansbyworld.com/locations/bristol/","4237642052","TN","18940","1430 Volunteer Parkway,  Suite 12","37620"
"McKee","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","37.430294","McKee","BranchId: 1457","https://www.loansbyworld.com/","-84.001295","https://www.loansbyworld.com/locations/mckee/","606-552-0030","KY","18652","840 Main St. South","40447"
"Mt. Sterling","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","38.060473","Mt. Sterling","BranchId: 1473","https://www.loansbyworld.com/","-83.953758","https://www.loansbyworld.com/locations/mt-sterling/","8594972911","KY","18635","890 Indian Mound Drive,  Suite 14","40353"
"Rogersville","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","36.398416","Rogersville","BranchId: 833","https://www.loansbyworld.com/","-83.017371","https://www.loansbyworld.com/locations/rogersville/","4232726900","TN","18945","4324 S. Hwy 66,  Suite B","37857"
"Barbourville","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","36.868305","Barbourville","BranchId: 1404","https://www.loansbyworld.com/","-83.886102","https://www.loansbyworld.com/locations/barbourville/","6065464441","KY","18698","113 1/2 Union Street","40906"
"London","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","37.107954","London","BranchId: 1434","https://www.loansbyworld.com/","-84.086351","https://www.loansbyworld.com/locations/london/","6068626660","KY","18670","1661 W. Hwy 192,  Suite 4","40741"
"Middlesboro","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","36.611605","Middlesboro","BranchId: 1406","https://www.loansbyworld.com/","-83.704168","https://www.loansbyworld.com/locations/middlesboro/","6062481620","KY","18695","1847 N. 25th Street","40965"
"Corbin","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","36.955941","Corbin","BranchId: 1411","https://www.loansbyworld.com/","-84.072343","https://www.loansbyworld.com/locations/corbin/","6065260401","KY","18691","14659 N US Highway 25 E Ste 21","40701"
"Richmond","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","37.740685","Richmond","BranchId: 1447","https://www.loansbyworld.com/","-84.270254","https://www.loansbyworld.com/locations/richmond/","8596232887","KY","18658","312 Jason Drive,  Suite 11","40475"
"Winchester","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","37.988351","Winchester","BranchId: 1449","https://www.loansbyworld.com/","-84.207006","https://www.loansbyworld.com/locations/winchester-2/","8597376281","KY","18660","1916 Bypass Road","40391"
"Berea","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","37.568689","Berea","BranchId: 1442","https://www.loansbyworld.com/","-84.296329","https://www.loansbyworld.com/locations/berea/","8599861118","KY","18663","226 Mini Mall Drive","40403"
"New Tazewell","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","36.439582","New Tazewell","BranchId: 851","https://www.loansbyworld.com/","-83.608589","https://www.loansbyworld.com/locations/new-tazewell/","4236261360","TN","18925","428 South Broad St.","37825"
"Maysville","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","38.556681","Maysville","BranchId: 1464","https://www.loansbyworld.com/","-83.825771","https://www.loansbyworld.com/locations/maysville/","6065640888","KY","18646","906 US Hwy 68","41056"
"Mount Vernon","United States","monday: 8:30 AM-5:30 PM; tuesday: 8:30 AM-5:30 PM; wednesday: 8:30 AM-5:30 PM; thursday: 8:30 AM-5:30 PM; friday: 8:30 AM-5:30 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","37.359372","Mt. Vernon","BranchId: 1428","https://www.loansbyworld.com/","-84.355725","https://www.loansbyworld.com/locations/mt-vernon/","6063922008","KY","18675","942 West Main St.,  Unit A","40456"
"Morristown","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","36.218083","Morristown","BranchId: 814","https://www.loansbyworld.com/","-83.275511","https://www.loansbyworld.com/locations/morristown/","4235879499","TN","18961","1501 E. Morris Blvd.,  Suite 8 & 9","37813"
"Gilmer","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","32.746862","Gilmer","BranchId: 597","https://www.loansbyworld.com/","-94.940201","https://www.loansbyworld.com/locations/gilmer/","9038435070","TX","19090","1103 US Highway 271 North,  Suite B","75644"
"Marshall","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","32.561976","Marshall","BranchId: 440","https://www.loansbyworld.com/","-94.349421","https://www.loansbyworld.com/locations/marshall/","9039386758","TX","19245","2010 E End Blvd N,  Suite A","75670"
"Longview","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","32.528639","Longview East","BranchId: 1754","https://www.loansbyworld.com/","-94.78791","https://www.loansbyworld.com/locations/longview-east/","9032951891","TX","18500","2153 Gilmer Road","75604"
"Longview","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","32.507535","Longview","BranchId: 435","https://www.loansbyworld.com/","-94.747741","https://www.loansbyworld.com/locations/longview/","9037586123","TX","19250","1022 McCann Road,  Suite 102","75601"
"Atlanta","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","33.114012","Atlanta","BranchId: 528","https://www.loansbyworld.com/","-94.164208","https://www.loansbyworld.com/locations/atlanta-2/","9037965187","TX","19159","123 East Main Street","75551"
"Mt. Pleasant","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","33.149554","Mount Pleasant","BranchId: 423","https://www.loansbyworld.com/","-94.971198","https://www.loansbyworld.com/locations/mount-pleasant-2/","9035721823","TX","19259","648 South Jefferson Avenue","75455"
"Vivian","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","32.872177","Vivian","BranchId: 714","https://www.loansbyworld.com/","-93.986564","https://www.loansbyworld.com/locations/vivian/","3183752372","LA","19017","105 E. Louisiana Ave.","71082"
"Kilgore","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","32.385696","Kilgore","BranchId: 547","https://www.loansbyworld.com/","-94.875372","https://www.loansbyworld.com/locations/kilgore/","9039837734","TX","19141","218 East Main Street","75662"
"New Boston","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","33.465463","New Boston","BranchId: 483","https://www.loansbyworld.com/","-94.410217","https://www.loansbyworld.com/locations/new-boston/","9033145005","TX","19204","403 A North McCoy Boulevard","75570"
"Texarkana","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","33.436141","Texarkana","BranchId: 507","https://www.loansbyworld.com/","-94.063407","https://www.loansbyworld.com/locations/texarkana-2/","9037935781","TX","19178","2021 Summerhill Road","75501"
"Texarkana","United States","monday: 9:00 AM-6:00 PM; tuesday: 9:00 AM-6:00 PM; wednesday: 9:00 AM-6:00 PM; thursday: 9:00 AM-6:00 PM; friday: 9:00 AM-6:00 PM; saturday: 9:00 AM-12:00 PM; sunday: False-False","33.455412","Texarkana","BranchId: 402","https://www.loansbyworld.com/","-94.043132","https://www.loansbyworld.com/locations/texarkana/","9037934694","TX","19282","4001 North State Line Avenue","75503"
