"locator_domain","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"http://www.redapplestores.com/locations.htm","Red Apple - Flin Flon,MB","71 Main Street","Flin Flon","MB","R8A 1J9","CA","12","204-687-4700","<MISSING>","54.7662895","-101.8762693","Sunday-opens:12:00-closes:18:00|Monday-opens:09:00-closes:20:00|Tuesday-opens:09:00-closes:20:00|Wednesday-opens:09:00-closes:20:00|Thursday-opens:09:00-closes:20:00|Friday-opens:09:00-closes:20:00|Saturday-opens:09:00-closes:18:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Gimli,MB","46 Centre St.","Gimli","MB","R0C 1B0","CA","145","204-642-7851","<MISSING>","50.6319806","-96.9897878","Sunday-opens:12:00-closes:18:00|Monday-opens:09:00-closes:21:00|Tuesday-opens:09:00-closes:21:00|Wednesday-opens:09:00-closes:21:00|Thursday-opens:09:00-closes:21:00|Friday-opens:9:00-closes:21:00|Saturday-opens:09:00-closes:21:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Killarney,MB","333 Broadway Ave.","Killarney","MB","R0K 1G0","CA","27","204-523-7233","<MISSING>","49.1816007","-99.6652494","Sunday-opens:12:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Lac du Bonnet,MB","63-2nd St.","Lac du Bonnet","MB","R0E 1A0","CA","28","204-345-2794","<MISSING>","50.2573128","-96.0616812","Sunday-opens:12:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Minnedosa,MB","109 Main Street North","Minnedosa","MB","R0J 1E0","CA","116","204-867-2522","<MISSING>","50.2518716","-99.8388894","Sunday-opens:12:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Neepawa,MB","385 Mountain Avenue","Neepawa","MB","R0J 1H0","CA","94","204-476-3570","<MISSING>","50.2301313","-99.4664052","Sunday-opens:12:00-closes:18:00|Monday-opens:09:00-closes:19:00|Tuesday-opens:09:00-closes:19:00|Wednesday-opens:09:00-closes:19:00|Thursday-opens:09:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:09:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Portage La Prairie,MB","80 Saskatchewan Avenue East","Portage La Prairie","MB","R1N 0L2","CA","127","204-239-7123","<MISSING>","49.9731482","-98.290384","Sunday-opens:12:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Roblin,MB","245 Main Street","Roblin","MB","R0L 1P0","CA","29","204-937-2424","<MISSING>","51.2310885","-101.3461938","Sunday-opens:12:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Russell,MB","175 Main Street","Russell","MB","R0J 1W0","CA","115","204-773-3398","<MISSING>","50.7774228","-101.2878825","Sunday-opens:12:00-closes:18:00|Monday-opens:09:00-closes:20:00|Tuesday-opens:09:00-closes:20:00|Wednesday-opens:09:00-closes:20:00|Thursday-opens:09:00-closes:20:00|Friday-opens:09:00-closes:20:00|Saturday-opens:09:00-closes:20:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Steinbach,MB","20 Brant Road, Unit #9","Steinbach","MB","R5G 1Y2","CA","43","204-326-1361","<MISSING>","49.5315733","-96.6898011","Sunday-opens:12:00-closes:18:00|Monday-opens:09:00-closes:20:00|Tuesday-opens:09:00-closes:20:00|Wednesday-opens:09:00-closes:20:00|Thursday-opens:09:00-closes:20:00|Friday-opens:09:00-closes:20:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Stonewall,MB","436 Main Street","Stonewall","MB","R0C 2Z0","CA","117","204-467-2920","<MISSING>","50.1321683","-97.3266833","Sunday-opens:12:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Swan River,MB","111- 5th Avenue North","Swan River","MB","R0L 1Z0","CA","41","204-734-7697","<MISSING>","52.1060742","-101.269406","Sunday-opens:12:00-closes:18:00|Monday-opens:09:00-closes:21:00|Tuesday-opens:09:00-closes:21:00|Wednesday-opens:09:00-closes:21:00|Thursday-opens:09:00-closes:21:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Teulon,MB","65 Main Street","Teulon","MB","R0C 3B0","CA","104","204-886-2020","<MISSING>","50.3866513","-97.2631537","Sunday-opens:12:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - The Pas,MB","Highway 10 North (Otineka Mall)","The Pas","MB","R9A 1K4","CA","30","204-623-7181","<MISSING>","53.8344032","-101.2625383","Sunday-opens:12:00-closes:18:00|Monday-opens:9:00-closes:21:00|Tuesday-opens:9:00-closes:21:00|Wednesday-opens:9:00-closes:21:00|Thursday-opens:9:00-closes:21:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:18:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Virden,MB","135 Wellington St. West","Virden","MB","R0M 2C0","CA","19","204-748-2850","<MISSING>","42.0392088","-82.7393927","Sunday-opens:12:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Florenceville,NB","8764 Main Street","Florenceville","NB","E7L 3G3","CA","153","506-278-5103","<MISSING>","46.4429851","-67.6186218","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:21:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Goose Bay,NL","388 Hamilton River Rd. Stn C","Goose Bay","NL","A0P 1C0","CA","11","709-896-5429","<MISSING>","53.3091069","-60.3767757","Sunday-closes:18:00-|Monday-closes:21:00-|Tuesday-closes:21:00-|Wednesday-closes:21:00-|Thursday-closes:21:00-|Friday-closes:21:00-|Saturday-opens:09:00-closes:21:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Labrador City,NL","208 Humber Ave (Carol Lake S.C.)","Labrador City","NL","A2V 1K9","CA","4","709-944-6961","<MISSING>","52.943228","-66.910637","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:21:00|Tuesday-opens:9:00-closes:21:00|Wednesday-opens:9:00-closes:21:00|Thursday-opens:9:00-closes:21:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - St. Anthony,NL","1-25 Goose Cove Rd, Viking Mall","St. Anthony","NL","A0K 4S0","CA","16","709-454-3264","<MISSING>","51.3720763","-55.6002139","Sunday-closes:17:00-|Monday-closes:18:00-|Tuesday-closes:18:00-|Wednesday-closes:18:00-|Thursday-closes:21:00-|Friday-closes:21:00-|Saturday-opens:09:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Barrington Passage,NS","3541 Highway # 3","Barrington Passage","NS","B0W 1G0","CA","103","902-637-2019","<MISSING>","43.5270113","-65.6095196","Sunday-opens:11:00-closes:17:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:09:00-closes:19:00|Friday-opens:09:00-closes:20:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Cheticamp,NS","15418 Cabot Trail","Cheticamp","NS","B0E 1H0","CA","64","902-224-2477","<MISSING>","46.6358435","-61.0081071","Sunday-opens:11:00-closes:17:00|Monday-opens:09:00-closes:21:00|Tuesday-opens:09:00-closes:21:00|Wednesday-opens:09:00-closes:21:00|Thursday-opens:09:00-closes:21:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Glace Bay,NS","185 Commercial St.","Glace Bay","NS","B1A 3B9","CA","25","902-849-1088","<MISSING>","46.1957697","-59.9561756","Sunday-opens:10:00-closes:17:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - New Waterford,NS","3505 Plummer Ave.","New Waterford","NS","B1H 1Z8","CA","7","902-862-8953","<MISSING>","46.2489925","-60.0919492","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:09:00-closes:19:00|Saturday-opens:09:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Shelburne,NS","115 King St #100","Shelburne","NS","B0T 1W0","CA","142","902-875-1405","<MISSING>","43.7669291","-65.3117002","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Atikokan,ON","102-104 Main Street","Atikokan","ON","P0T 1C0","CA","118","807-597-6071","<MISSING>","48.7575366","-91.6214543","Sunday-opens:11:00-closes:17:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:09:00-closes:20:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Aylmer,ON","154 Talbot Street West, Unit #1","Aylmer","ON","N5H 1K1","CA","73","519-765-1887","<MISSING>","42.7730642","-80.9856811","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Blind River,ON","105 Causley St.","Blind River","ON","P0R 1B0","CA","79","705-356-6225","<MISSING>","46.1838534","-82.9491938","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Brighton,ON","41 Prince Edward St.","Brighton","ON","K0K 1H0","CA","51","613-475-9520","<MISSING>","44.0411012","-77.7364911","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Chapleau,ON","54 Birch Street","Chapleau","ON","P0M 1K0","CA","62","705-864-2294","<MISSING>","47.8433329","-83.3999758","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:09:00-closes:20:00|Friday-opens:09:00-closes:20:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Crystal Beach,ON","3874 Rebstock Rd","Crystal Beach","ON","L0S 1B0","CA","65","905-894-5682","<MISSING>","42.8710069","-79.0589094","Sunday-closes:18:00-|Monday-opens:09:00-closes:19:00|Tuesday-opens:09:00-closes:19:00|Wednesday-opens:09:00-closes:19:00|Thursday-opens:09:00-closes:19:00|Saturday-closes:19:00-|"
"http://www.redapplestores.com/locations.htm","Red Apple - Elmira,ON","44 Arthur St South","Elmira","ON","N3B 2M7","CA","84","519-669-5071","<MISSING>","43.5987245","-80.5586512","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Essex,ON","102 Talbot Street North","Essex","ON","N8M 2C4","CA","49","519-776-7996","<MISSING>","42.175953","-82.8236955","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Fenelon Falls,ON","14 Colborne St.","Fenelon Falls","ON","K0M 1N0","CA","66","705-887-4243","<MISSING>","44.5439625","-78.7311758","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Forest,ON","6 Main Street South","Forest","ON","N0N 1J0","CA","119","519-786-3044","<MISSING>","43.0965556","-82.000453","Sunday-closes:18:00-|Monday-opens:09:00-closes:19:00|Tuesday-opens:09:00-closes:19:00|Wednesday-opens:09:00-closes:19:00|Thursday-opens:09:00-closes:19:00|Saturday-closes:19:00-|"
"http://www.redapplestores.com/locations.htm","Red Apple - Fort Frances,ON","360 Scott Street","Fort Frances","ON","P9A 1G9","CA","70","807-274-0808","<MISSING>","48.61","-93.3939459","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Geraldton,ON","206-210 Main St.","Geraldton","ON","P0T 1M0","CA","63","807-854-0694","<MISSING>","49.7247736","-86.9487781","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Hearst,ON","1315 Front Street","Hearst","ON","P0L 1N0","CA","98","705-362-4852","<MISSING>","49.6906006","-83.6759681","Sunday-opens:11:00-closes:17:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:09:00-closes:18:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Iroquois Falls,ON","288 Cambridge Avenue","Iroquois Falls","ON","P0K 1E0","CA","122","705-232-4811","<MISSING>","48.4767054","-81.3230658","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Kenora,ON","119-123 Main Street","Kenora","ON","P9N 1T1","CA","17","807-468-9015","<MISSING>","49.7670701","-94.4905178","Sunday-opens:10:00-closes:18:00|Monday-opens:09:00-closes:20:00|Tuesday-opens:09:00-closes:20:00|Wednesday-opens:09:00-closes:20:00|Thursday-opens:09:00-closes:20:00|Friday-opens:09:00-closes:20:00|Saturday-opens:09:00-closes:20:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Kincardine,ON","Sutton Park Mall, 665 Philip Place","Kincardine","ON","N2Z 2E3","CA","132","519-396-4919","<MISSING>","44.1804067","-81.6161486","Sunday-opens:10:00-closes:18:00|Monday-opens:09:00-closes:20:00|Tuesday-opens:09:00-closes:20:00|Wednesday-opens:09:00-closes:20:00|Thursday-opens:09:00-closes:20:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Kingsville,ON","33 Division Street North","Kingsville","ON","N9Y 1E1","CA","60","519-733-3744","<MISSING>","42.0392088","-82.7393927","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Manitouwadge,ON","21 Huron Walk","Manitouwadge","ON","P0T 2C0","CA","31","807-826-3873","<MISSING>","49.1268094","-85.8274222","Sunday-opens:11:00-closes:17:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Marathon,ON","2 Hemlo Road, Unit #21","Marathon","ON","P0T 2E0","CA","120","807-229-9208","<MISSING>","48.7216453","-86.3735898","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Meaford,ON","206497 Highway 26, Unit #2-4, RR#4","Meaford","ON","N4L 1W7","CA","74","519-538-0695","<MISSING>","44.5942955","-80.5798901","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Nipigon,ON","56 Front Street","Nipigon","ON","P0T 2J0","CA","144","807-887-1333","<MISSING>","49.0118263","49.0118264","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:09:00-closes:20:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Oshawa,ON","16 King St. W","Oshawa","ON","L1H 1A1","CA","59","905-725-8012","<MISSING>","43.8973838","-78.8644765","Sunday-closes:18:00-|Monday-closes:19:00-|Tuesday-closes:19:00-|Wednesday-closes:19:00-|Thursday-closes:19:00-|Friday-closes:21:00-|Saturday-opens:09:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Parry Sound,ON","42 James St.","Parry Sound","ON","P2A 1T5","CA","53","705-746-2247","<MISSING>","45.344334","-80.033842","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Petrolia,ON","1 - 4141 Petrolia Line","Petrolia","ON","N0N 1R0","CA","75","519-882-0057","<MISSING>","42.88197","-82.1497955","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Port Colborne,ON","38 Clarence St","Port Colborne","ON","L3K 3E9","CA","26","905-834-4747","<MISSING>","42.886249","-79.251439","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Red Lake,ON","21- Highway 105","Red Lake","ON","P0V 2M0","CA","83","807-727-1938","<MISSING>","51.0174582","-93.8217482","Sunday-opens:10:00-closes:18:00|Monday-opens:09:00-closes:21:00|Tuesday-opens:09:00-closes:21:00|Wednesday-opens:09:00-closes:21:00|Thursday-opens:09:00-closes:21:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Ridgetown,ON","50 Main Street West","Ridgetown","ON","N0P 2C0","CA","109","519-674-2389","<MISSING>","42.4380934","-81.888661","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Sioux Lookout,ON","81 Front Street","Sioux Lookout","ON","P8T 1B7","CA","108","807-737-9943","<MISSING>","50.097619","-91.9209471","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:21:00|Tuesday-opens:9:00-closes:21:00|Wednesday-opens:9:00-closes:21:00|Thursday-opens:9:00-closes:21:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Sturgeon Falls,ON","210 Front Street (Kings Hwy 17)","Sturgeon Falls","ON","P2B 2J3","CA","129","705-753-6142","<MISSING>","46.3659093","-79.9151221","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:21:00|Tuesday-opens:9:00-closes:21:00|Wednesday-opens:9:00-closes:21:00|Thursday-opens:9:00-closes:21:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Thunder Bay,ON","640 River Street","Thunder Bay","ON","P7A 3S4","CA","136","807-683-3829","<MISSING>","48.4481722","-89.2340516","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:21:00|Tuesday-opens:9:00-closes:21:00|Wednesday-opens:9:00-closes:21:00|Thursday-opens:9:00-closes:21:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Thunder Bay,ON","601 Victoria Avenue East","Thunder Bay","ON","P7C 1B1","CA","138","807-622-1271","<MISSING>","48.3842292","-89.2465746","Sunday-opens:00:00-closes:00:00|Monday-opens:9:00-closes:18:00|Tuesday-opens:9:00-closes:18:00|Wednesday-opens:9:00-closes:18:00|Thursday-opens:9:00-closes:18:00|Friday-opens:9:00-closes:18:00|Saturday-opens:9:00-closes:18:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Tilbury,ON","2 Canal Street West","Tilbury","ON","N0P 2L0","CA","55","519-682-1055","<MISSING>","42.2590876","-82.4327377","Sunday-closes:18:00-|Monday-closes:19:00-|Tuesday-closes:19:00-|Wednesday-closes:19:00-|Thursday-closes:19:00-|Friday-closes:21:00-|Saturday-opens:09:00-closes:21:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Timmins,ON","414 Algonquin Blvd East","Timmins","ON","P4N 1B6","CA","56","705-268-3383","<MISSING>","48.4767054","-81.3230658","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Wawa,ON","60 Broadway Avenue","Wawa","ON","P0S 1K0","CA","143","705-856-1807","<MISSING>","47.9950928","-84.7709168","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Windsor,ON","1905 Tecumseh Rd West","Windsor","ON","N9B 1V4","CA","57","519-253-8501","<MISSING>","42.294089","-83.050396","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Windsor,ON","631 Ouellette Avenue","Windsor","ON","N9A 1B9","CA","54","519-258-2008","<MISSING>","42.3136697","-83.0366314","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Wingham,ON","341 Josephine St","Wingham","ON","N0G 2W0","CA","99","519-357-2663","<MISSING>","43.8887882","-81.3109865","Sunday-opens:11:00-closes:17:00|Monday-opens:09:00-closes:20:00|Tuesday-opens:09:00-closes:20:00|Wednesday-opens:09:00-closes:20:00|Thursday-opens:09:00-closes:20:00|Saturday-closes:19:00-|"
"http://www.redapplestores.com/locations.htm","Red Apple - Assiniboia,SK","120 1ST Avenue West","Assiniboia","SK","S0H 0B0","CA","34","306-642-5211","<MISSING>","49.6338378","-105.9938755","Sunday-opens:10:00-closes:18:00|Monday-opens:09:00-closes:20:00|Tuesday-opens:09:00-closes:20:00|Wednesday-opens:09:00-closes:20:00|Thursday-opens:09:00-closes:20:00|Friday-opens:09:00-closes:20:00|Saturday-opens:09:00-closes:20:00"
