"locator_domain","business_name","location_name","street_address","city","state","zip","store_number","Phone","store_type","location_type","naics_code","latitude","longitude","hours_of_operation","payment_options","amenities","unique_Id","Domain ID","Toll_Free_Phone","Company_Website","Company_Email_Address","Primary_Contact_Name","Primary_Contact_Title","Contact_Email_Address","Has_Ecommerce","Year_Established","Facebook_URL","GooglePlus_URL","Instagram_URL","LinkedIn_URL","Pinterest_URL","Twitter_URL","YouTube_URL","Foursquare_URL","Tumblr_URL","Yelp_URL","reservations","atm","country_code","fax_number","Source URL","Update_time"
"https://www.wendys.com/","THE WENDY'S COMPANY","FOREST LAKE","22790 EVERTON AVENUE NORTH","FOREST LAKE","MN","55025","8316","3203352767","","Brand store","722511 - Full-Service Restaurants","45.2798379","-93.0094932","[{days:[mon],start_time:10:00:00|end_time:22:00:00},{days:[tue|wed|thu|fri],start_time:10:00:00|end_time:23:00:00},{days:[sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","15722","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","WEST MIFFLIN","2280 LEBANON CHURCH RD","W.MIFFLIN","PA","15122","2366","4126531599","","Brand store","722511 - Full-Service Restaurants","40.3484195","-79.9397533","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","15723","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","2280 RANDALL ROAD","2280 RANDALL ROAD","CARPENTERSVILLE","IL","60110","8585","8475519694","","Brand store","722511 - Full-Service Restaurants","42.1230348","-88.3360196","[{days:[mon|tue|wed|thu|fri],start_time:10:00:00|end_time:00:00:00},{days:[sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","15724","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","BULLHEAD","2280 SOUTH HWY 95","BULLHEAD CITY","AZ","86442","9831","9287638826","","Brand store","722511 - Full-Service Restaurants","35.1034683","-114.5975307","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:09:30:00|end_time:22:00:00}]","Gift card, Credit Card, Debit Card","","15725","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","TREMONTON","2280 WEST MAIN STREET","TREMONTON","UT","84337","9654","4352571441","","Brand store","722511 - Full-Service Restaurants","41.7112723","-112.2000965","[{days:[mon|tue|wed|thu|fri],start_time:10:00:00|end_time:23:00:00},{days:[sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","15726","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","2281 W. SAMPLE RD","2281 W. SAMPLE RD.","POMPANO BEACH","FL","33073","11635","7542221082","","Brand store","722511 - Full-Service Restaurants","26.2749947","-80.1536301","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:09:00:00|end_time:14:00:00}]","Gift card, Credit Card, Debit Card","","15727","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","SILVER CITY, NM","2289 SUPERIOR STREET","SILVER CITY","NM","88061","7846","5753885898","","Brand store","722511 - Full-Service Restaurants","32.7859516","-108.2405785","[{days:[mon|tue|wed|thu|fri],start_time:09:00:00|end_time:23:00:00},{days:[sat|sun],start_time:09:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","15728","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","NORTH LAKE COMMONS SHPG CENTER","229 S. RAND RD.","LAKE ZURICH","IL","60047","1612","8475409695","","Brand store","722511 - Full-Service Restaurants","42.1931481","-88.1097834","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","15729","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","S. 3RD ST-WALNT","229 SO 3RD STREET","TERRE HAUTE","IN","47807","3021","8122328765","","Brand store","722511 - Full-Service Restaurants","39.4641456","-87.414283","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","15730","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","VAN DORN","229 SOUTH VAN DORN ST.","ALEXANDRIA","VA","22304","3797","7038239888","","Brand store","722511 - Full-Service Restaurants","38.8107034","-77.132562","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:14:00:00}]","Gift card, Credit Card, Debit Card","","15731","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","46TH STREET","2290 46TH STREET NW","OWATONNA","MN","55060","8089","5074517403","","Brand store","722511 - Full-Service Restaurants","44.139446","-93.2532946","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:23:00:00}]","Gift card, Credit Card, Debit Card","","15732","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","GULF-TO-BAY 2","2290 GULF TO BAY","CLEARWATER","FL","33765","125","7277990610","","Brand store","722511 - Full-Service Restaurants","27.960903","-82.7424897","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:09:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","15733","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","22928 BOTHELL-EVERETT HIGHWAY","22928 BOTHELL-EVERETT HIGHWAY","BOTHELL","WA","98021","9628","4254880590","","Brand store","722511 - Full-Service Restaurants","47.7896689","-122.219307","[{days:[mon|tue|wed|thu|fri],start_time:09:00:00|end_time:17:30:00},{days:[sat],start_time:10:00:00|end_time:14:00:00}]","Gift card, Credit Card, Debit Card","","15734","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","M59 + GROESBECK","22929 HALL RD","MACOMB","MI","48042","2578","5869484110","","Brand store","722511 - Full-Service Restaurants","42.6306045","-82.8776059","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","15735","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","WINCHESTER RD #12","2296 THUNDERSTICK DRIVE","LEXINGTON","KY","40505","5234","8592991432","","Brand store","722511 - Full-Service Restaurants","38.0420727","-84.4262523","[{days:[mon|tue|wed|thu|fri],start_time:10:00:00|end_time:00:00:00},{days:[sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","15736","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","LEOMINSTER","23 COMMERCIAL ROAD","LEOMINSTER","MA","01453","1090","9785374258","","Brand store","722511 - Full-Service Restaurants","42.5342559","-71.7427203","[{days:[mon|tue|wed|thu],start_time:10:00:00|end_time:13:00:00},{days:[fri|sat|sun],start_time:10:00:00|end_time:14:00:00}]","Gift card, Credit Card, Debit Card","","15737","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","PINEBROOK 16","23 ROUTE 46 EAST","PINE BROOK","NJ","07058","7453","9732760944","","Brand store","722511 - Full-Service Restaurants","40.8581892","-74.3408536","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","15738","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","NOBLESVILLE","230 CONNER ST","NOBLESVILLE","IN","46060","1074","3177734065","","Brand store","722511 - Full-Service Restaurants","40.0473479","-86.0211101","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","15739","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","JERSEY CITY","2-30 GARFIELD AVENUE","JERSEY CITY","NJ","07305","5597","2014333950","","Brand store","722511 - Full-Service Restaurants","40.6861814","-74.0988755","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:14:00:00}]","Gift card, Credit Card, Debit Card","","15740","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","#209 COOKEVILLE 2","230 N WILLOW AVE","COOKEVILLE","TN","38501","5484","9315201225","","Brand store","722511 - Full-Service Restaurants","36.1675106","-85.5128213","[{days:[mon|sun],start_time:07:00:00|end_time:14:00:00},{days:[tue|wed|thu|fri|sat],start_time:06:00:00|end_time:14:00:00}]","Gift card, Credit Card, Debit Card","","15741","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","230 RAINIER AVE. SOUTH","230 RAINIER AVE. SOUTH","RENTON","WA","98057","1540","4252716251","","Brand store","722511 - Full-Service Restaurants","47.4805652","-122.2168278","[{days:[mon|tue|wed|thu|fri],start_time:10:00:00|end_time:13:00:00},{days:[sat|sun],start_time:10:00:00|end_time:14:00:00}]","Gift card, Credit Card, Debit Card","","15742","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","KELOWNA, BC","2070 HARVEY AVENUE","KELOWNA","BC","V1Y8J8","6517","2507631110","","Brand store","722511 - Full-Service Restaurants","49.8828142","-119.445292","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:14:00:00}]","Gift card, Credit Card, Debit Card","","15471","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","CA","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","2070 S. FEDERAL BLVD.","2070 S. FEDERAL BLVD","DENVER","CO","80219","562","3039365701","","Brand store","722511 - Full-Service Restaurants","39.6794695","-105.0244879","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","15472","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","SKIBO REPLACEMENT","2070 SKIBO ROAD","FAYETTEVILLE","NC","28314","11332","9104234576","","Brand store","722511 - Full-Service Restaurants","35.0536925","-78.9738516","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","15473","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","APPLE #18","2071 E. APPLE","MUSKEGON","MI","49442","3555","2312209518","","Brand store","722511 - Full-Service Restaurants","43.2338716","-86.1926251","[{days:[mon],start_time:11:00:00|end_time:23:00:00},{days:[tue|wed|thu|fri],start_time:10:00:00|end_time:23:00:00},{days:[sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","15474","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","GRIFFIN","2071 GRIFFIN ROAD","DANIA BEACH","FL","33312","11614","7543014757","","Brand store","722511 - Full-Service Restaurants","26.0631092","-80.1677578","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:09:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","15475","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","DANVILLE","2072 SMOOT AVE","DANVILLE","WV","25053","823","3043693823","","Brand store","722511 - Full-Service Restaurants","38.0778705","-81.832326","[{days:[mon|tue|wed|thu],start_time:11:00:00|end_time:23:00:00},{days:[fri|sat],start_time:11:00:00|end_time:00:00:00},{days:[sun],start_time:11:00:00|end_time:22:00:00}]","Gift card, Credit Card, Debit Card","","15476","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","HILLSVILLE (CARROLLTON PIKE)","2076 CARROLLTON PIKE","HILLSVILLE","VA","24343","8770","2767287078","","Brand store","722511 - Full-Service Restaurants","36.7438708","-80.7797395","[{days:[mon|tue|wed|thu|fri],start_time:10:00:00|end_time:23:00:00},{days:[sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","15477","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","PLEASANT HILL RD","2076 PLEASANT HILL RD","DULUTH","GA","30096","958","7704765545","","Brand store","722511 - Full-Service Restaurants","33.9565057","-84.1323205","[{days:[mon],start_time:10:30:00|end_time:23:00:00},{days:[tue|wed|thu|fri|sat|sun],start_time:10:30:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","15478","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","WILLOW","208 AMBASSADOR CAFFERY PKWY","SCOTT","LA","70583","2156","3372353288","","Brand store","722511 - Full-Service Restaurants","30.2421247","-92.0667112","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","15479","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","WENDYS 700","208 E. 20TH STREET","TIFTON","GA","31794","9676","2293869280","","Brand store","722511 - Full-Service Restaurants","31.4722899","-83.5042504","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:30:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","15480","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","208 E. LITTLE CREEK","208 E. LITTLE CREEK","NORFOLK","VA","23505","826","7575837092","","Brand store","722511 - Full-Service Restaurants","36.9155388","-76.2699198","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:09:00:00|end_time:14:00:00}]","Gift card, Credit Card, Debit Card","","15481","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","PENN HILLS","208 RODI ROAD","PENN HILLS","PA","15235","2351","4127311116","","Brand store","722511 - Full-Service Restaurants","40.4637428","-79.8244873","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","15482","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","2080 CHATTANOOGA ROAD","2080 CHATTANOOGA ROAD","DALTON","GA","30720","8569","7062811885","","Brand store","722511 - Full-Service Restaurants","34.7947128","-85.0033865","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","15483","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","#502 SPARKMAN","2080 SPARKMAN DRIVE","HUNTSVILLE","AL","35810","9891","2568528320","","Brand store","722511 - Full-Service Restaurants","34.7631554","-86.591578","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:14:00:00}]","Gift card, Credit Card, Debit Card","","15484","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","NORTH U.S. 31","2085 NORTH REED ROAD","KOKOMO","IN","46901","8391","7658541126","","Brand store","722511 - Full-Service Restaurants","40.5048499","-86.1132094","[{days:[mon],start_time:10:00:00|end_time:13:00:00},{days:[tue|wed|thu|fri|sat|sun],start_time:08:30:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","15485","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","2089 BAY ST.","2089 BAY ST.","TAUNTON","MA","02780","9444","5088800749","","Brand store","722511 - Full-Service Restaurants","41.959195","-71.1190889","[{days:[mon|tue|wed|thu|fri],start_time:09:00:00|end_time:19:00:00},{days:[sat],start_time:09:00:00|end_time:18:00:00}]","Gift card, Credit Card, Debit Card","","15486","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","ELLIJAY","209 HIGHLAND XING","ELLIJAY","GA","30540","9687","7066361181","","Brand store","722511 - Full-Service Restaurants","34.6593112","-84.4897079","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","15487","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","CHAPEL HILL","209 SOUTH ROAD","CHAPEL HILL","NC","27514","11358","9199622375","","Brand store","722511 - Full-Service Restaurants","35.9103736","-79.0476448","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:30:00|end_time:01:00:00}]","Gift card, Credit Card, Debit Card","","15488","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","ST. ROBERT","209 ST. ROBERT BLVD","ST.ROBERT","MO","65584","9209","5733363233","","Brand store","722511 - Full-Service Restaurants","37.8251558","-92.1556532","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","15489","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","CROMWELL","209 WEST STREET","CROMWELL","CT","06416","8942","8603440495","","Brand store","722511 - Full-Service Restaurants","41.6021533","-72.6801114","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","15490","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","2021 S. MAIN","2091 S. MAIN STREET","WAKE FOREST","NC","27587","11590","9195692133","","Brand store","722511 - Full-Service Restaurants","35.9484971","-78.5325654","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","15491","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","20943 RITTENHOUSE","20943 E. RITTENHOUSE RD","QUEEN CREEK","AZ","85142","11993","4809024748","","Brand store","722511 - Full-Service Restaurants","33.2534915","-111.6315953","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","15492","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","S. VOLUSIA AVE.","2095 S. VOLUSIA AVE.","ORANGE CITY","FL","32763","1761","3862185946","","Brand store","722511 - Full-Service Restaurants","28.9284368","-81.2994077","[{days:[mon|tue|wed|thu|fri],start_time:09:00:00|end_time:00:00:00},{days:[sat|sun],start_time:09:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","15493","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","METRO PKWY","2096 METROPOLITAN PARKWAY SW","ATLANTA","GA","30315","272","4047630168","","Brand store","722511 - Full-Service Restaurants","33.6975046","-84.4077665","[{days:[mon|tue|wed|thu|fri],start_time:10:00:00|end_time:13:00:00},{days:[sat|sun],start_time:10:00:00|end_time:14:00:00}]","Gift card, Credit Card, Debit Card","","15494","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","HUNTINGDON","20960 E MAIN ST","HUNTINGDON","TN","38344","5078","7319865220","","Brand store","722511 - Full-Service Restaurants","36.00689","-88.4061699","[{days:[mon],start_time:11:00:00|end_time:00:00:00},{days:[tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","15495","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","211TH","20975 SOUTH DIXIE HIGHWAY","MIAMI","FL","33189","8172","3059698520","","Brand store","722511 - Full-Service Restaurants","25.5720283","-80.3754124","[{days:[mon|fri|sat|sun],start_time:09:00:00|end_time:15:00:00},{days:[tue|wed|thu],start_time:09:00:00|end_time:14:00:00}]","Gift card, Credit Card, Debit Card","","15496","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","8 MI + HARPE #3","20979 HARPER AVENUE","HARPER WOODS","MI","48225","908","3138851610","","Brand store","722511 - Full-Service Restaurants","42.4504321","-82.9150676","[{days:[mon|tue|wed|thu|fri],start_time:10:00:00|end_time:00:00:00},{days:[sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","15497","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","MONTICELLO","2098 N. MAIN ST","MONTICELLO","KY","42633","4973","6063484522","","Brand store","722511 - Full-Service Restaurants","36.8489271","-84.8364304","[{days:[mon],start_time:10:30:00|end_time:22:00:00},{days:[tue|wed|thu|fri],start_time:10:00:00|end_time:22:00:00},{days:[sat|sun],start_time:10:00:00|end_time:23:00:00}]","Gift card, Credit Card, Debit Card","","15498","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
