"page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","locator_domain","hours_of_operation","raw_address"
"<MISSING>","MUJI ShenZhen City Mall","LG NO. 1095 Shennan (M) RdFutian Dist","<MISSING>","Guangdong Prov.","<MISSING>","CN","CN500492","0755-25895661","MUJI ShenZhen City Mall","22.5395127121","114.0984982404","muji.com","10:00～22:00","<MISSING>"
"<MISSING>","MUJI ShenZhen UNIWALK","1F UNIWALK No.99 Xinhu Rd BaoAn Dist","<MISSING>","Guangdong Prov.","<MISSING>","CN","CN500630","0755-23002373","MUJI ShenZhen UNIWALK","22.5523156869","113.8891129904","muji.com","SUN-THU 10:00~22:00 　FRI-SAT 10:00~22:30","<MISSING>"
"<MISSING>","MUJI ShenZhen Mixc World","1FNo.9668 ShenNan Avenue YueHai StrNanShan Dist","<MISSING>","Guangdong Prov.","<MISSING>","CN","CN500634","0755-86682816","MUJI ShenZhen Mixc World","22.5437052988","113.9563705792","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI MixC Nanning","2/F-201、W215","<MISSING>","Guangxi Prov.","<MISSING>","CN","CN500077","0771-5828223","MUJI MixC Nanning","22.812066","108.392143","muji.com","SUN-THU 10:00～22:00 FRI,SAT 10:00～22:30","<MISSING>"
"<MISSING>","MUJI NanNing Hang Yang City","L2 No.131 National Rd","<MISSING>","Guangxi Zhuang Autonomous Region","<MISSING>","CN","CN500340","0771-5582502","MUJI NanNing Hang Yang City","22.8135779405","108.3850770329","muji.com","SUN-THU 10:00~22:00 　FRI,SAT 10:00~22:30","<MISSING>"
"<MISSING>","MUJI ZhuHai YangMing Plaza 2Qi","1F ZhuHai YangMing Plaza 2 phase No.1066 Phoenix RdXiangzhou Dist","<MISSING>","Guangzhou Prov.","<MISSING>","CN","CN500376","0756-6129306","MUJI ZhuHai YangMing Plaza 2Qi","22.2756331375","113.5793207672","muji.com","SUN-THU 10:00~22:00　FRI-SAT  10:00~22:30","<MISSING>"
"<MISSING>","MUJI Baoli Estee City Guiyang","2F No.42 Shinan RdNanming Dist","<MISSING>","Guizhou Prov.","<MISSING>","CN","CN500312","0851-85514448","MUJI Baoli Estee City Guiyang","26.563522","106.724007","muji.com","MON-FRI 10:30～22:00　SAT,SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI HaiKou Yi Xin Cheng","1F No.8 Mingzhu Rd Longhua Distric","<MISSING>","HaiNan Prov.","<MISSING>","CN","CN500367","0898-68505760","MUJI HaiKou Yi Xin Cheng","20.0244120925","110.3130564051","muji.com","MON-SUN 09:30～22:30","<MISSING>"
"<MISSING>","MUJI HaiKou MOVA Plaza","1F No.8 GuoXing AvenueQiongShan Dist","<MISSING>","HaiNan Prov.","<MISSING>","CN","CN500552","0898-66726460","MUJI HaiKou MOVA Plaza","20.015510261","110.3484173464","muji.com","MON-SUN 10:00~22:00","<MISSING>"
"<MISSING>","MUJI NEW COMMERCIAL PLAZA","1F New Commercial Plaza BeiKuo，No. 29 Zhonghua North Str CongTai Dist","<MISSING>","HeBei Prov.","<MISSING>","CN","CN500049","0310-2042276","MUJI NEW COMMERCIAL PLAZA","36.6105709489","114.4946362017","muji.com","JUL-SEPT：MON-FRI：10:00~22:00 SAT-SUN：9:30~22:00　OCT-JUN：MON-FRI：10:00~21:00 SAT-SUN：9:30-21:00","<MISSING>"
"<MISSING>","MUJI HanDan TianHongGuangChang","1F No.505 Lianfang (E)RdCongTai Dist","<MISSING>","HeBei Prov.","<MISSING>","CN","CN500640","0310-7078601","MUJI HanDan TianHongGuangChang","36.6266188587","114.5202999045","muji.com","MON-SUN 09:30～21:00","<MISSING>"
"<MISSING>","MUJI TangShan Lerthai center","1F NO.298 BeiXinXi Road","<MISSING>","HeBei Prov.","<MISSING>","CN","CN500596","0315-3797937","MUJI TangShan Lerthai center","39.6341009576","118.1049698793","muji.com","June 1st.-Sep 30th. MON-THU : 9:30~21:00 FRI-SUN : 9:30~21:30　Oct 1st.-May 31th. MON-THU : 10:00~21:00 FRI-SUN : 9:30~21:30","<MISSING>"
"<MISSING>","MUJI TangShan Pelagic Mall","1F NO.128 Jianshe(N)RdLuBei Dist","<MISSING>","HeBei Prov.","<MISSING>","CN","CN500594","0315-2790791","MUJI TangShan Pelagic Mall","39.6677185278","118.1761358433","muji.com","MON-SUN 09:30～21:30　May～Step SUN～THU 09:30～21:30 FRI、SAT 09:30～22:00","<MISSING>"
"<MISSING>","MUJI Vanbo Plaza Baoding","2F NO.99 Chaoyang (N) AveXinshi Dist","<MISSING>","Hebei Prov.","<MISSING>","CN","CN500194","0312-6095440","MUJI Vanbo Plaza Baoding","38.877036","115.469526","muji.com","10:00~22:00","<MISSING>"
"<MISSING>","MUJI Wanda Shijiazhuang","1F","<MISSING>","Hebei Prov.","<MISSING>","CN","CN500044","0311-67567118","MUJI Wanda Shijiazhuang","38.023332","114.545633","muji.com","MON-SUN 10:00~22:00","<MISSING>"
"<MISSING>","MUJI Xiantianxia Shijiazhuang","3F Xiantianxia PlazaNO.58 Yucai Str. Changan Dist","<MISSING>","Hebei Prov.","<MISSING>","CN","CN500119","0311-85936386","MUJI Xiantianxia Shijiazhuang","38.042008","114.527149","muji.com","MON-THU 10:00～21:30　FRI-SUN 10:00~22:00","<MISSING>"
"<MISSING>","MUJI ShiJiaZhuang Lerthai Center","1F No.39 Zhongshan(E) Rd Qiaodong Dist","<MISSING>","Hebei Prov.","<MISSING>","CN","CN500592","0311-68128659","MUJI ShiJiaZhuang Lerthai Center","38.0437410026","114.506951258","muji.com","Summer  MON~SUN 10:00-22:30 　Winter MON~SUN 10:00-22:00","<MISSING>"
"<MISSING>","MUJI Harbin HongBo Central Park","B1NO.339 Hong Qi Str NanGang DistJingkai Dist","<MISSING>","HeiLongJiang Prov.","<MISSING>","CN","CN500434","0451-85998598","MUJI Harbin HongBo Central Park","45.7569040802","126.6976275536","muji.com","MON-SUN 09:30～21:00","<MISSING>"
"<MISSING>","MUJI Harbin WEST RED SQUARE","1F NO.299 HaXi StrNanGang Dist","<MISSING>","HeiLongJiang Prov.","<MISSING>","CN","CN500648","0451-51501896","MUJI Harbin WEST RED SQUARE","45.7039803972","126.5920531375","muji.com","Summer（May 1st~October.20th）Mon-Sun 9:30~21:30　Winter（Oct.21st~Apr.30th）Mon-Sun 9:30~21:00","<MISSING>"
"<MISSING>","MUJI HARBIN CHARTER PHASE II","1F HARBIN CHARTER PHASE II NO.99 Shanghai StrDaoli Dist","<MISSING>","HeiLongJiang Prov.","<MISSING>","CN","CN500671","0451-51181668","MUJI HARBIN CHARTER PHASE II","45.7605233289","126.6027691962","muji.com","Oct.1st-Apr.30th  MON-SUN 10:00~21:00　May.1st-Nov.30th  MON-SUN 10:00~21:30","<MISSING>"
"<MISSING>","MUJI XINTIAN 360 PLAZA of Guomao Zhengzhou","2F Int.Trade 360 Plaza No. 39 Huayuan Rd","<MISSING>","Henan Prov.","<MISSING>","CN","CN500068","0371-87092566","MUJI XINTIAN 360 PLAZA of Guomao Zhengzhou","34.784695","113.681374","muji.com","MON-THU 10:00～22:00　FRI-SUN 10:00~22:30","<MISSING>"
"<MISSING>","MUJI Funcity Changsha","1F FuncityNo.36 Wanjiali(M) RdYuhua Dist","<MISSING>","Hu'nan Prov.","<MISSING>","CN","CN500185","0731-84118206","MUJI Funcity Changsha","28.130781","113.037223","muji.com","9:30～22:00","<MISSING>"
"<MISSING>","MUJI WuHan MALL","1F WuHan MALL First Period Building A No.6 LongYang AveHanyang Dist","<MISSING>","HuBei Prov.","<MISSING>","CN","CN500616","027-84597616","MUJI WuHan MALL","30.5585567037","114.2081502173","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI ChangSha I City Lifestyle Center","1F I City No.416 Furong(M)Rd 1st Sec KaiFu Dist","<MISSING>","HuNan Prov.","<MISSING>","CN","CN500534","0731-88232367","MUJI ChangSha I City Lifestyle Center","28.2087170809","112.9840373842","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI Wanda Hanjie Wuhan","J2-4-22 No.48","<MISSING>","Hubei Prov","<MISSING>","CN","CN500039","027-8711-0717","MUJI Wanda Hanjie Wuhan","30.556829","114.341749","muji.com","10:00-22:00","<MISSING>"
"<MISSING>","MUJI Int. Plaza Wuhan","2F Wuhan Int. Plaza Shopping Center No.690 Jiefang Ave. Jianghan Dist","<MISSING>","Hubei Prov.","<MISSING>","CN","CN500032","027-8571-1619","MUJI Int. Plaza Wuhan","30.580699","114.270192","muji.com","MON-THU 9:30～21:30　FRI 9:30～22:00,SAT 9:00～22:00,SUN 9:00～21:30","<MISSING>"
"<MISSING>","MUJI Zhongxin store Wuhan","1F NO.129 Jianghan Rd. Jianghan Dist","<MISSING>","Hubei Prov.","<MISSING>","CN","CN500173","027-82887908","MUJI Zhongxin store Wuhan","30.581697","114.290189","muji.com","MON-FRI 10:00~22:00　SAT,SUN 9:45~22:00","<MISSING>"
"<MISSING>","MUJI Wuhan Orsun century plaza","1F Centry Plaza No.809 Heping Ave. Qingshan Dist","<MISSING>","Hubei Prov.","<MISSING>","CN","CN500203","027-86388283","MUJI Wuhan Orsun century plaza","30.6170517452","114.3607053448","muji.com","10:00～21:30","<MISSING>"
"<MISSING>","MUJI ShoppingMall Wuhan","1F Shopping Mall N.18 Xudong AveWuchang Dist","<MISSING>","Hubei Prov.","<MISSING>","CN","CN500224","027-68898818","MUJI ShoppingMall Wuhan","30.589095","114.343731","muji.com","MON-FRI   9:45~21:30 　FRI-SAT   9:45~21:45","<MISSING>"
"<MISSING>","MUJI Worldcity Wuhan","1F World City Plaza No.766 Luoyu RdDonghu New Tech-Development Dist","<MISSING>","Hubei Prov.","<MISSING>","CN","CN500239","027-87581098","MUJI Worldcity Wuhan","30.5064137004","114.4051529298","muji.com","MON-THU 10:00~21:30     　FRI 10:00~21:30  SAT 9:30~22:00  SUN 9:30~21:30","<MISSING>"
"<MISSING>","MUJI Wuhan STAR CITY","2F Wuhan STAR CITY NO.120 Xudong Ave.Wuchang Dist","<MISSING>","Hubei Prov.","<MISSING>","CN","CN500672","027-88857720","MUJI Wuhan STAR CITY","30.5843519003","114.3497405547","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI Wuhan chicony square #2","1FWuhan chicony square #2 No.10 Luoyu RdHongshan Dist","<MISSING>","Hubei Prov.","<MISSING>","CN","CN500692","027-87453008","MUJI Wuhan chicony square #2","30.5256255141","114.3549161748","muji.com","Sun-Thu 9:30～21:30　Fri-Sat 9:30～22:00","<MISSING>"
"<MISSING>","MUJI HuHeHaoTe Hai Liang Plaza","1F","<MISSING>","Huimin Dist.Hohhot","<MISSING>","CN","CN500343","0471-5203881","MUJI HuHeHaoTe Hai Liang Plaza","40.8161399394","111.6694734043","muji.com","May 1st-Sep 30th SUN-THU 9:30~21:30 FRI-SAT 9:30~22:00　OCT 1st-APR 30th SUN-THU 9:30~21:00 FRI-SAT 9:30~21:30","<MISSING>"
"<MISSING>","MUJI Changsha The Mall of Spledors","L1 NO.1177 Huanhu Rd Yuelu Dist","<MISSING>","Hunan Prov.","<MISSING>","CN","CN500514","0731-89510681","MUJI Changsha The Mall of Spledors","28.1967447962","112.9016131566","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI ChangSha Gojoin STREET","Suite B106-110 B Floor No.78 Huangxing (M) Rd Tianxin Dist","<MISSING>","Hunan Prov.","<MISSING>","CN","CN500632","0731-85512401","MUJI ChangSha Gojoin STREET","28.1934931323","112.976640975","muji.com","MON-SUN 09:30～22:30","<MISSING>"
"<MISSING>","MUJI Zhongxin ID mall Changsha","1F NO.216 Pozi St. Tianxin Dist","<MISSING>","Hunan Prov.","<MISSING>","CN","CN500089","0731-8996-2828","MUJI Zhongxin ID mall Changsha","28.189856","112.975604","muji.com","SUN-MON  10:00-22:00","<MISSING>"
"<MISSING>","MUJI Changsha HEIWADO AUX","2F AUX No.57 YueLu Ave YueLu Dist","<MISSING>","Hunan Prov.","<MISSING>","CN","CN500556","0731-8448-4556","MUJI Changsha HEIWADO AUX","28.2229746981","112.9544838796","muji.com","MON-SUN 09:00～22:00","<MISSING>"
"<MISSING>","MUJI ChangSha Max City","G NO.1099 3Rd Fenglin","<MISSING>","Hunan Prov.","<MISSING>","CN","CN500500","0731-8834-2332","MUJI ChangSha Max City","28.1994360625","112.8615127861","muji.com","MON-SUN 10:00~22:00","<MISSING>"
"<MISSING>","MUJI Zhuzhou Heiwado Store","1F NO.61 Chezhan Rd LuSong Dist","<MISSING>","Hunan Prov.","<MISSING>","CN","CN500532","0731-22162317","MUJI Zhuzhou Heiwado Store","27.8340360502","113.1539491919","muji.com","MON-SUN 09:00～22:00","<MISSING>"
"<MISSING>","MIKAGE CLASSE","Mikage Classe 3F 3-2-1 Mikagenakamachi Higashinada-ku","<MISSING>","Hyogo","658-0054","JA","045445","078-858-7271","MIKAGE CLASSE","34.7156694513493","135.255138285531","muji.com","10:00～21:00","<MISSING>"
"<MISSING>","FASHION CRUISE HITACHINAKA","Newport Hitachinaka Fashion Cruise 1F 35 Shinkocho","<MISSING>","Ibaragi","312-0005","JA","045706","029-265-1201","FASHION CRUISE HITACHINAKA","36.404886","140.586945","muji.com","10:00～20:00","<MISSING>"
"<MISSING>","MUJI ChangChun Village Plaza","1F NO.88 ChongQing Rd NanGuan Dist","<MISSING>","JiLin Prov.","<MISSING>","CN","CN500542","0431-81876326","MUJI ChangChun Village Plaza","43.8914690047","125.333412448","muji.com","May 1st~Oct 31st   MON-SUN 10:00~22:00　Nov 1st~Apr 30th   MON-SUN：10:00~21:30","<MISSING>"
"<MISSING>","MUJI XuZhou House Of Fraser","1F NO.26-8 South JieFang Rd QuanShan Dist","<MISSING>","JiangSu Prov","<MISSING>","CN","CN500626","0516-83996629","MUJI XuZhou House Of Fraser","34.2235453574","117.1950318294","muji.com","May.1st-Sept.30th MON-FRI 10:00~22:00; SAT-SUN 9:30~22:00　Oct.1st-Apr.30th    SUN-THU 10:00~21:30; RFI-SAT 10:00~22:00","<MISSING>"
"<MISSING>","MUJI SuZhou Jin Ying Shi Shan","1F No.298 ShiShan Rd GaoXin Dist","<MISSING>","JiangSu Prov.","<MISSING>","CN","CN500558","0512-6583-9619","MUJI SuZhou Jin Ying Shi Shan","31.2931230222","120.5508546264","muji.com","MON-SUN 9：30～22:00","<MISSING>"
"<MISSING>","MUJI SuZhou Center","1F SuZhou Center NO.68 Building Suzhou Industrial Site","<MISSING>","JiangSu Prov.","<MISSING>","CN","CN500610","0512-69883011","MUJI SuZhou Center","31.3193661134","120.6768105823","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI NanTong WenFeng Da Shi Jie","1Floor NO.3-21 NanDa Street ChongChuan District","<MISSING>","JiangSu Province","<MISSING>","CN","CN500550","0513-55087601","MUJI NanTong WenFeng Da Shi Jie","32.0152541096","120.8661614281","muji.com","SUN~THU 9:30~22:00　FRI~SAT 9:30~22:30","<MISSING>"
"<MISSING>","MUJI ZhuJiangLu JinYingTianDi NanJing","2F No.1 Zhujiang RdXuanwu Dist","<MISSING>","Jiangshu Prov.","<MISSING>","CN","CN500361","025-52306557","MUJI ZhuJiangLu JinYingTianDi NanJing","32.0508671326","118.7850365304","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI Zhenjiang XieXinXingGuang Shidai guang chang","1F Zhenjiang XieXinXingGuang Shidai guang chang No. 92 ZhongShan(W) Rd Runzhou Dist","<MISSING>","Jiangsu Pro.","<MISSING>","CN","CN500682","0511-83828080","MUJI Zhenjiang XieXinXingGuang Shidai guang chang","32.2021392372","119.4387547754","muji.com","MON-SUN 10:00~22:00","<MISSING>"
"<MISSING>","MUJI AquaCity Nanjing","B1 NO.1 Jiangkang Rd","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500006","025-8223-3574","MUJI AquaCity Nanjing","32.023641","118.785843","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI Wuxi Coastal City","1F No.168 Lixin Ave.","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500188","0510-85170133","MUJI Wuxi Coastal City","31.4867936392","120.3035601987","muji.com","SUN-THU 10:00~21:30　FRI,SAT 10:00～22:00","<MISSING>"
"<MISSING>","MUJI Injoy Plaza Changzhou","2F No.188 Wuyi(M) RdWujin Dist","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500050","0519-8806-5926","MUJI Injoy Plaza Changzhou","31.727036","119.942672","muji.com","SUN-THU 10:00~21:30　FRI,SAT 10:00~22:00","<MISSING>"
"<MISSING>","MUJI WuXi Suning Plaza","1F NO.111 Renmin(M) Rd","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500602","0510-82706786","MUJI WuXi Suning Plaza","31.5759930304","120.3026073918","muji.com","SUN-THU 09:30～22:00　FRI-SAT 09:30～22:30","<MISSING>"
"<MISSING>","MUJI Wanda Plaza Nanjing","1F NO. 98 Jiangdong(M) RdJianye Dist","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500134","025-87786101","MUJI Wanda Plaza Nanjing","32.032091","118.735256","muji.com","MON-THU 10:00~22:00, FRI 10:00~22:30　SAT 9:30~22:30, SUN 9:30~22:00","<MISSING>"
"<MISSING>","MUJI Nanjing RSUN PLAZA","B1 No.48 Daqiao (N) RdPukou Dist","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500662","025-58627001","MUJI Nanjing RSUN PLAZA","32.1346641892","118.7279131711","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI Nanjing House of Fraser","1-2F Nanjing House of Fraser No.2 Zhongshan(S) RdQinhuai Dist","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500678","025-52382885","MUJI Nanjing House of Fraser","32.0405421482","118.783787996","muji.com","SUN-THU 10:00~22:00　FRI-SAT  10:00~22:30","<MISSING>"
"<MISSING>","MUJI ONE MALL","B1 Nanjing HuaCai TianDi，No. 258 Jiangdong Middle Rd Jianye Dist","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500686","025-85655661","MUJI ONE MALL","31.996773576","118.7217766748","muji.com","MON-SUN 10:00~22:00","<MISSING>"
"<MISSING>","Cafe&Meal MUJI Nanjing House of Fraser","2F Nanjing House of Fraser No.2 Zhongshan(S) RdQinhuai Dist","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500707","025-52382883","Cafe&Meal MUJI Nanjing House of Fraser","32.0405421482","118.7837343518","muji.com","SUN-THU 10:00~22:00　FRI-SAT  10:00~22:30","<MISSING>"
"<MISSING>","MUJI Suzhou Incity Plaza","3F IN CITY No.1699 Modern AveSuzhou Industrial Park","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500005","0512-6956-6121","MUJI Suzhou Incity Plaza","31.318081","120.657177","muji.com","10:00～22:00","<MISSING>"
"<MISSING>","MUJI Tower Dept.Store Suzhou","B1 NO.372 Renmin RdGusu Dist","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500027","0512-6933-2208","MUJI Tower Dept.Store Suzhou","31.2897934849","120.6252586682","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI WUJIANG MIXC ONE","1F Wujiang Wanxianghui No.2299 Kaiping Road Wujiang Dist","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500057","0512-63018006","MUJI WUJIANG MIXC ONE","31.1365497247","120.6181484787","muji.com","SUN-THU 10:00~21:30　FRI-SAT 10:00~22:00","<MISSING>"
"<MISSING>","MUJI Harmony City Suzhou","1FNo.269 Wangdun RdIndustrial Dist","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500206","0512-6696-8108","MUJI Harmony City Suzhou","31.318931","120.715635","muji.com","MON-SUN 10:00~22:00","<MISSING>"
"<MISSING>","MUJI Vanke Midtown Suzhou","1FNo.229 Zhongxin AveIndustrial Area","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500215","0512-62883505","MUJI Vanke Midtown Suzhou","31.305501","120.652386","muji.com","10:00-22:00","<MISSING>"
"<MISSING>","Suzhou RAINBOW CC.MALL SHOPPING CENTER","1F No.219 South Guangji RdGusu Dist","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500278","0512-65899650","Suzhou RAINBOW CC.MALL SHOPPING CENTER","31.3093562661","120.5983958386","muji.com","MON-SUN 10:00~22:00","<MISSING>"
"<MISSING>","MUJI XuZhou Suning Plaza","B1 NO.29 Huaihai(E) Rd Gulou Dist","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500604","0516-8100-6800","MUJI XuZhou Suning Plaza","34.2639015891","117.1884709864","muji.com","May.1st-Oct.8th SUN-THU 9:20~22:00; FRI-SAT 9:20~22:30　Oct.9th-Apr.30th SUN-THU 9:20~21:30; FRI-SAT 9:20~22:00","<MISSING>"
"<MISSING>","MUJI YangZhou Hua Mao Shopping Center","1F No.555 Wenchang M Rd Hanjiang Dist","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500466","0514-8218-5133","MUJI YangZhou Hua Mao Shopping Center","32.3931944929","119.4258972452","muji.com","SUN-THU 9:30～21:30　FRI-SAT 9:30～22:00","<MISSING>"
"<MISSING>","MUJI Core Pacific City Living Mall YangZhou","2F No.168 Jinghua Rd Hanjiang Dist","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500668","0514-82823773","MUJI Core Pacific City Living Mall YangZhou","32.3853432514","119.3742196542","muji.com","Summer（May.1st-Nov.30th） MON-THU9:30~22:00;  FRI-SUN9:30~22:30　Winter（Dec.1st-Apr.30th） MON-THU 9:30~21:30;  FRI-SUN 9:30~22:00","<MISSING>"
"<MISSING>","MUJI ZhenJiang Suning Plaza","1F No.301 Zhongshan(E)RdJingkou Dist","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500669","0511-85016156","MUJI ZhenJiang Suning Plaza","32.2041800003","119.4530952726","muji.com","SUN-THU 9:30~21:30　FRI-SAT 9:30~22:00","<MISSING>"
"<MISSING>","MUJI Injoy International Changzhou","2F NO.123 Yanling(W) Rd","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500263","0519-83983501","MUJI Injoy International Changzhou","31.781355","119.948628","muji.com","SUN-THU 10:00~21:30　FRI,SAT 10:00~22:00","<MISSING>"
"<MISSING>","MUJI Kunshan Core Hopsca 9 Square","1F No.666Middle Xiaolin Rd","<MISSING>","Jiangsu Prov.","<MISSING>","CN","CN500352","0512-5519-4568","MUJI Kunshan Core Hopsca 9 Square","31.4043068071","120.9546288208","muji.com","SUN-THU 10:00~22:00　FRI-SAT  10:00~22:30","<MISSING>"
"<MISSING>","MUJI NanChang T16 Mall","L1 No.369 South Lushan AvenueHongGuTan New Area","<MISSING>","Jiangxi Prov.","<MISSING>","CN","CN500518","0791-86122938","MUJI NanChang T16 Mall","28.7009232833","115.8665079593","muji.com","MON-SUN 10:00~22:00","<MISSING>"
"<MISSING>","MUJI JIANGXI PARKSON RETAIL CO.,LTD","1F No.177 Zhongshan RdDonghu Dist","<MISSING>","Jiangxi Prov.","<MISSING>","CN","CN500670","0791-86122958","MUJI JIANGXI PARKSON RETAIL CO.,LTD","28.6756957203","115.8918132739","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI Changzhou Jiangnan Global Harbor","1F No.598 Tongjiang(M) RdXinbei Dist","<MISSING>","Jiansu Prov.","<MISSING>","CN","CN500516","0519-85257706","MUJI Changzhou Jiangnan Global Harbor","31.8400288069","119.9806252948","muji.com","Mon-Sun 10:00～22:00","<MISSING>"
"<MISSING>","MUJI Changchun Ou Ya Mai Chang","1F NO.5178 KaiYun Str. Chaoyang Dist","<MISSING>","Jilin Prov","<MISSING>","CN","CN500431","0431-8443-5856","MUJI Changchun Ou Ya Mai Chang","43.8434497223","125.2467552988","muji.com","MON-SUN 9:10～20:00","<MISSING>"
"<MISSING>","MUJI Changchun Ou Ya Commercial Capital","2F NO.1128 GongNOng Str Chaoyang Dist","<MISSING>","Jilin Prov.","<MISSING>","CN","CN500428","0431-8565-2128","MUJI Changchun Ou Ya Commercial Capital","43.8704176942","125.299802637","muji.com","May 1st-Sep 30th：MON-SUN:9:00~21:00　Oct 1st-Apr 30th：MON-SUN : 9:00~20:30","<MISSING>"
"<MISSING>","MUJI ChangChun  New World LIVING MALL","1F NO.1138 YaTai Str NanGuan Dist","<MISSING>","Jilin Province","<MISSING>","CN","CN500548","0431-89302720","MUJI ChangChun  New World LIVING MALL","43.8992074959","125.3448037008","muji.com","MON-SUN 09:30～21:00","<MISSING>"
"<MISSING>","Cafe MUJI Shanghai Joy City","Room302-14、15 3F Joycity","<MISSING>","Jin'an District，Shanghai","<MISSING>","CN","CN500702","021-60400982","Cafe MUJI Shanghai Joy City","31.2445327725","121.4723476021","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","AUROLA MALL HIGASHITOTSUKA","Aurora Mall Higashitotsuka 3F 537-1 Shinanomachi Totsuka-ku","<MISSING>","Kanagawa","244-0801","JA","045489","045-828-2421","AUROLA MALL HIGASHITOTSUKA","35.430145099381","139.558534993059","muji.com","10:00～20:00","<MISSING>"
"<MISSING>","MUJI Wanda Plaza Dalian","1F NO.500 Huangpu Rd","<MISSING>","Liaoning Prov.","<MISSING>","CN","CN500179","0411-39021728","MUJI Wanda Plaza Dalian","38.862342","121.532221","muji.com","MON-SUN 9:30～21:00","<MISSING>"
"<MISSING>","MUJI Peace Plaza Dalian","2F NO.707 Gaoerji Rd","<MISSING>","Liaoning Prov.","<MISSING>","CN","CN500021","0411-8434-2227","MUJI Peace Plaza Dalian","38.8964391032","121.5886668281","muji.com","9:30~21:00","<MISSING>"
"<MISSING>","MUJI Shenyang Joycity","2F Shenyang Joycity NO.6 Xiaodong RdDadong Dist","<MISSING>","Liaoning Prov.","<MISSING>","CN","CN500012","024-2435-7227","MUJI Shenyang Joycity","41.802299","123.467753","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI LONGEMONTSHOPPING","1F No.2 Jianshe West Road Tiexi Dist","<MISSING>","Liaoning Prov.","<MISSING>","CN","CN500058","024-81848390","MUJI LONGEMONTSHOPPING","41.8042124356","123.343816635","muji.com","MON-SUN  9:30~21:30","<MISSING>"
"<MISSING>","MUJI K11 Art mall ShenYang","L1FNo.2 jia 1 Bolan RdHeping Dist","<MISSING>","Liaoning Prov.","<MISSING>","CN","CN500612","024-66917133","MUJI K11 Art mall ShenYang","41.7512418674","123.4378337642","muji.com","Apr 1st-Oct 31th:MON-SUN 10:00～22:00　Nov 1st-Mar 31th:MON-SUN:10:00~21:30","<MISSING>"
"<MISSING>","MUJI  Wanda Shenyang","1F NO.1 Beiyi (M) Rd","<MISSING>","Liaoning Prov.","<MISSING>","CN","CN500113","024-31223486","MUJI  Wanda Shenyang","41.81457","123.380671","muji.com","MON-SUN 9:30~21:30","<MISSING>"
"<MISSING>","MUJI Dalian Parkland","3F NO.19 Jiefang Rd","<MISSING>","Liaoning Prov.","<MISSING>","CN","CN500395","0411-62498712","MUJI Dalian Parkland","38.916366","121.63638","muji.com","9:30~21:00","<MISSING>"
"<MISSING>","MUJI XiNing TangTown 637","1F","<MISSING>","NO. XiGuan Street ChengXi Dist  XiNing City Qinghai Prov.","<MISSING>","CN","CN500650","0971-6271917","MUJI XiNing TangTown 637","36.6420366438","101.7187400037","muji.com","MON-SUN 10:00～22:00","<MISSING>"
